row_number,sequence,hospital,name,source_link,column,removed_length,original_sha256,remaining_sha256,profile_path,profile_replacements,profile_before_sha256,profile_after_sha256
1157,1156,中山大学肿瘤防治中心,刘敏 中山大学肿瘤防治中心 副主任医师 医学博士 硕士生导师,https://www.sysucc.org.cn/node/6668,详情正文摘录,42,959beda78016b038de270f623509749bdc2b7385b6b74aca058252575ddf0187,eb726791e01c99a6088906d560b4011b7d10936a08e3a50d49f9cf96d6fa98c4,医生画像仓库/01_试点医院/中山大学肿瘤防治中心/刘敏 中山大学肿瘤防治中心 副主任医师 医学博士 硕士生导师.md,1,2babeca516c751f0f4e03c60fcaa44873f3524c1824dcc37cd76e7238870a268,c8545dbffdb49649b72f50b0dff99cc885d6ec56af0794918ca6b79f0efbf64f
1158,1157,中山大学肿瘤防治中心,刘玉博,https://www.sysucc.org.cn/node/8251,详情正文摘录,43,a8514d61ecac09391eb6489426de6ddcf3313d46ea8f365f8c279cad9518b0b5,534b046a98bd498fb0b9b26890d3889506f56a006ec0669c7872a220080428eb,,0,,
1159,1158,中山大学肿瘤防治中心,刘隆忠,https://www.sysucc.org.cn/node/3898,详情正文摘录,43,9e9c861463c29b66dee341849e5bd603d78f2ce8ac38fa00290929f8a19cd7eb,020275b03d5b0c55e16b09847e7b1de229a7b7ea5ccdb5ffbb71a89cdd550d9b,,0,,
1160,1159,中山大学肿瘤防治中心,周建华,https://www.sysucc.org.cn/node/3894,详情正文摘录,43,c44572a938f4dd846cafc4cc521d9857a8415c07d7ea90a5d0dbdf0dccef7b78,613bca08f8a19f76ea8bcada86251a4de8517ce5ab11db6369abb7c006195e4b,医生画像仓库/01_试点医院/中山大学肿瘤防治中心/周建华.md,1,70f3ae97c3cc5ccb6f8683a9f70cc2e3fd91ab1be51b6f923d6eb1f6db822fb2,195d82e0405adc3b76135081f0187538b83722876c06276aaac25f1583c61bef
1161,1160,中山大学肿瘤防治中心,张丽媛,https://www.sysucc.org.cn/node/3902,详情正文摘录,43,f8747ff70ddd00352c981b3b33ed99f05d1b6d7ac9c4045c6a2d9d79b071b18e,cc448a31a3a0ade1ad1edbccdf0fb32c4e24e5ebe2f3a6f946ad86e8e787c50a,医生画像仓库/01_试点医院/中山大学肿瘤防治中心/张丽媛.md,1,adeeeb0a7e4b5f5b91a0f4ae6dbb7a15f5dd34c3b025d27c66b430d6d8d04a79,26069d939a858c8f53d15a7037d4f1ebbb6321b6ab709a7643d5697ea411ea56
1162,1161,中山大学肿瘤防治中心,彭盛,https://www.sysucc.org.cn/node/10353,详情正文摘录,42,6965de83429bd37180d2ce0eea057fd19cbedb43b7ec920163d1d4b065f67686,ad4c9e5fe1814b8dfbd1ec2b04b054707a114626a1c1af7afad07430b46660fb,,0,,
1163,1162,中山大学肿瘤防治中心,李安华,https://www.sysucc.org.cn/node/3893,详情正文摘录,43,893ec1cb71c641d189cb0d0b14659e82b7def32bbc414f9542370190fac4122b,6ec7b9bf8365785f4cfd8c8844584f28417ed8d2d651a61b6ea25c736b4c107e,,0,,
1164,1163,中山大学肿瘤防治中心,林僖,https://www.sysucc.org.cn/node/3895,详情正文摘录,42,1f0fefa16eec77ca8234003d33ea861678356e210ac12e6ef5b3ba67be1d18c8,9ebd2fd40d1f43434f326a99618b8b6dc47781eb6f0b6e50531fd01d5a3e31ba,医生画像仓库/01_试点医院/中山大学肿瘤防治中心/林僖.md,1,8f86ab87dd6af87d044326ea6669115733ac8ada940e3d4db04396aa783779a7,58f5d51ce52377a4c68e03e8d7d60cf538ad3c79c6c72c49dedb9010d18c6a89
1165,1164,中山大学肿瘤防治中心,王建伟,https://www.sysucc.org.cn/node/3903,详情正文摘录,43,17d7ca7d64cb1d436876cb899f80a9aa53ca833084917fae75d393c3ca08fe4d,63a42d5df3006e416f983f5f693d9136461869ab21be703084f517f85fac4313,医生画像仓库/01_试点医院/中山大学肿瘤防治中心/王建伟.md,1,22984f8e9d8e74606ce18bf84e2791a644e15e65f7436a5ce9a6946b5d59c7a9,e9e668d02c382f9d4938ba2ae56626ed0870370f1ac02e67f9054f91936fd521
1166,1165,中山大学肿瘤防治中心,裴小青,https://www.sysucc.org.cn/node/3896,详情正文摘录,43,66144004e32fe1cef2671c85b4a7fa2bf8d5cbd4d793bd95dc7aca0dd580b6a7,6ecd4ec20ff07488a1dfa88679098cf2b68c8b2b95b46c36ad376dd136b1169e,,0,,
1167,1166,中山大学肿瘤防治中心,邹如海,https://www.sysucc.org.cn/node/3897,详情正文摘录,43,490b8d4f449a1036cfe049671ffcf168dfe7cd9c5b6c44962f972d1480b90c59,9d191ba2ab02e61e061544807fa9b5fa51ecc9091bf8a51db80f0eff902fc885,医生画像仓库/01_试点医院/中山大学肿瘤防治中心/邹如海.md,1,0f6df1d6c23c4193c1c015d9ec1e6171f878d1c6800a33b8dbc90b332e823aa6,5d0ab6e1daee6d9bd7b2fe46963230d03a26ee9b4416752acd9273fc6b8a4560
1168,1167,中山大学肿瘤防治中心,郑玮,https://www.sysucc.org.cn/node/3904,详情正文摘录,42,9cea9d4575016cb34a373554acee479e7ba4712842dd55198f8c82f45bad6b5f,aa964ba856c9d7604bcb024ee4dcc45cd94550142255c2309b335c97f7c752bb,医生画像仓库/01_试点医院/中山大学肿瘤防治中心/郑玮.md,1,e67406524942b59f19f81a3133d3c2c9222c5f020a85a410fd7228a9fc16491a,4bdffc86be93bf9bebf2340708ee93830f207ca189f6aa872e3e3314a5393abf
1169,1168,中山大学肿瘤防治中心,郭智兴,https://www.sysucc.org.cn/node/6525,详情正文摘录,43,3384fef25ca4d58bdc741df15c08438e34a04957b76fb0c68e3c27a137aa3b2c,e8390356cf8f06fd242ed1d773fc7659e0954ff2c16a22a7ead3b9af24322ef9,,0,,
1170,1169,中山大学肿瘤防治中心,韩峰,https://www.sysucc.org.cn/node/3899,详情正文摘录,42,328fc7c45089778ea243baf3bc741e0b94bb288c72c895fc4a29f54ac2ed3c36,824b48cb5703a55ae6e90fbe05fc95a0fcee4f273582901ea32a67d294a65d64,医生画像仓库/01_试点医院/中山大学肿瘤防治中心/韩峰.md,1,e366448880ef8fae307b3b47f8a8060c58d64acce561762d09778bef17db3119,296bc897058b2878a48b71722294bdaaae5f8ee9c01c87c8be357bb4be9c4c51
1171,1170,中山大学肿瘤防治中心,黎剑,https://www.sysucc.org.cn/node/3900,详情正文摘录,42,6cb58bfee3c4a2a517472d8c38808d43be9de35cc9eebd0fa596625349cf6e80,1aaafeb6b8858804da702c63e61fbb1391d67fcb02ea81ec069932ec97122ca2,医生画像仓库/01_试点医院/中山大学肿瘤防治中心/黎剑.md,1,089bda71067240781174911d4124bd6ea164de5c318b8011a1b3b4ae7f1e6176,2c89b3b028d5278b786a122dd93678d7832c7da295345a705bd92b4fdce8b230
1173,1172,中山大学肿瘤防治中心,娄宁,https://www.sysucc.org.cn/node/3809,详情正文摘录,44,cfe619d7719f125d1376b34e5fd348152d98a6fec424c199b4b9d0c47e1878d6,787d00ec4413a1927a44383f4e2a15cfa25a7ad6192755dfbabeb773a687e68b,医生画像仓库/01_试点医院/中山大学肿瘤防治中心/娄宁.md,1,e75c86f2fcd54d7f570007f215fb90ee7dde87c449ad25f166db7f0b3b873a7f,505c47c102826ec864b18b1f39de0291450c8b2f3aee0fada265d7c20d1cb8ed
1174,1173,中山大学肿瘤防治中心,廖伟,https://www.sysucc.org.cn/node/3814,详情正文摘录,44,4aed542ae568d4b6d6ccd2cf6090ad3e0d9085925a813ccfa2570df11f09dd7f,d99ff5eeb7c8c9b1d98d78f53ae6c095ee0b2e4c2fc4a528a46e896048210a37,,0,,
1175,1174,中山大学肿瘤防治中心,方翼,https://www.sysucc.org.cn/node/3811,详情正文摘录,44,7fbd79799a591eb004e9de20be18c8d6636b3657690948843dc82199c40b31fd,3f81879c14076796f13cb003b8886ebcd22e677a71cd06e44037cf70a9b8c425,,0,,
1176,1175,中山大学肿瘤防治中心,曹训,https://www.sysucc.org.cn/node/3815,详情正文摘录,44,fc60b300efcf58982a1a3e632baf37b761477d6b2e403b4e10270916c7ec7c5b,d99ff5eeb7c8c9b1d98d78f53ae6c095ee0b2e4c2fc4a528a46e896048210a37,,0,,
1177,1176,中山大学肿瘤防治中心,李欢,https://www.sysucc.org.cn/node/12823,详情正文摘录,44,41ef6aa9359f38276f14f4c7c395ffa989fdbab209695cddf90aac92fa462ff2,9319f31828e0e36dc1410103b4110696b882c0d2c688464d04f43e958e59d45a,医生画像仓库/01_试点医院/中山大学肿瘤防治中心/李欢.md,1,24c548e42f955a2dd14d1b53c375a1b458484e8055ed9fba754f8da6d96ada00,14c75d6450cbfd6a1915f291c2a6419c321e2c27e2390e9adbae2ca8cfee6ce2
1178,1177,中山大学肿瘤防治中心,汪道峰,https://www.sysucc.org.cn/node/3810,详情正文摘录,45,3025c1fc11242ac69129be69ad19c0024fe0f2db0d127425face43159b0999c8,26931f5b56acb72aa9953232a85276225a16076d40cc252f1e9a5754038386c9,,0,,
1179,1178,中山大学肿瘤防治中心,赵擎宇,https://www.sysucc.org.cn/node/3808,详情正文摘录,45,51f2887d6f62a0085cc485691d5ca1586cb5efd0b27c60363c02c4ea09347bde,86d4965847caa3802040c6349288456e1cb5b692789604bb65f0961644a7e691,医生画像仓库/01_试点医院/中山大学肿瘤防治中心/赵擎宇.md,1,c34bb91a82417d384be0b4266b69042152b4e270151f3d3bbf29ef837e608246,59561bffef597636222df848211b94ae018ad7d9015e558156c945295f21c01c
1180,1179,中山大学肿瘤防治中心,顾葆春,https://www.sysucc.org.cn/node/3812,详情正文摘录,45,beea78f98b2e356abeffdfc30bdbe632ed0d464f398a960d483dea3e01b10cc5,41a6827d43e0dbc702797042cf6399dedcd37e894915d0b16c87cd1fb8158d03,医生画像仓库/01_试点医院/中山大学肿瘤防治中心/顾葆春.md,1,dc811341cd22e85661d0e0cf7b00739465e5749770802cb5877cfe9b7a45637f,59e80b7900db1dd3c62a8a70f79a298d552df45d1dc1aa48f97b619610c158e8
1181,1180,中山大学肿瘤防治中心,马刚,https://www.sysucc.org.cn/node/3807,详情正文摘录,44,105253507d70449287a5152b79aedcca46c51b0b6066997d74a53e7122e3d480,5ce9c4d6a7105fb207a25946535222e44efe3e0cc7a9056cae447e0f1902043a,,0,,
1182,1181,中山大学肿瘤防治中心,严岳,https://www.sysucc.org.cn/node/3944,详情正文摘录,49,cacad71322654d1dde14ebaef40a0bce8e43f016b37b5ac958d4e16c0112f9d9,52ac427e85c85b99a87676b1ad5de0fa00ffa65bd4949c5571bcb52cc321a9de,医生画像仓库/01_试点医院/中山大学肿瘤防治中心/严岳.md,1,fb11cd7c5c9e940690fcc6c17a66fba44a189102b9b0bcbe5d5c0ecc2927d8f8,6d532ab900a89754f3325dffe962798ca0939c3c40cdd44cfc1e680c630530a3
1183,1182,中山大学肿瘤防治中心,刘宇英,https://www.sysucc.org.cn/node/3942,详情正文摘录,50,84dad96db8bdfce28396efe3b036d8d287dd448099f276950608c46f8706fb5b,355bebd4ee66aff62481a55cfd1e87b107c746fa1b707face9d9a04c6263f6e7,医生画像仓库/01_试点医院/中山大学肿瘤防治中心/刘宇英.md,1,1cfec70294275cceefe0d42c42387284ddbfd021b608c35749484cfa001d1bf8,f6e60f3d9fd4d416c9ea4c5e44be89a4ef21dedbd6805ade9bb9542e56da725c
1184,1183,中山大学肿瘤防治中心,李艳红,https://www.sysucc.org.cn/node/3943,详情正文摘录,50,ee83ca5616d40fc68e9015ac8fb23c8860e1c05067372bc17a4d080b4c8f38ba,f9fb9e36d0d36e2b4778eb19477ce966e3ecca876dbeeb3a36486cd9be71b85b,医生画像仓库/01_试点医院/中山大学肿瘤防治中心/李艳红.md,1,88ffda135b1f2c69927092da3aa06e51bf074e3fc5e64c218ea5bd9fe9000e7b,ca6beaca95ffc1a7c77f50a08cf9a42ab1c8b08855966593bb2b3abc52dbee4b
1185,1184,中山大学肿瘤防治中心,谢传波,https://www.sysucc.org.cn/node/3945,详情正文摘录,50,4bbc91b5e1ea48ac6535a8d1f6b943dd103c26279cfb4cdaf99b171ffaa0dc16,3e318a24ef4299fb4bdce4a0799a70d11e169eeae65c7be403a7160d60995403,医生画像仓库/01_试点医院/中山大学肿瘤防治中心/谢传波.md,1,b6cf458425a457e80135383d347399cc8c01cf7d10508f420e15828efe4d9619,3b733152565afd0cd42b4535292e264110e9e7195aac02676af7ed969ed3e396
1186,1185,中山大学肿瘤防治中心,卢金昌,https://www.sysucc.org.cn/node/3671,详情正文摘录,46,0d142f13e672eb6a1fce7ddd46b7cab6080f170d9a4c7f6198c40afa99133b06,04bb7c57db50569b61a4581955670f7fa0c1342b5989d69a737a11467cb49e05,,0,,
1187,1186,中山大学肿瘤防治中心,唐清连,https://www.sysucc.org.cn/node/3670,详情正文摘录,46,13257005ae7962061f7e44eec694e37e8d5de300f452280b584acf83f10689f9,3f31d35bb66d371b7033bd4cc842cb174c3a3049302b962a711587901322d0c6,,0,,
1188,1187,中山大学肿瘤防治中心,朱小军,https://www.sysucc.org.cn/node/3672,详情正文摘录,46,eaf4928d962761381dac8d549005403b1c23d511d9ece21fc8e03f5209e75648,4f481491fcc19213cbe92396e52fa29a91041de531bf6467a2c5714f7024c62b,,0,,
1189,1188,中山大学肿瘤防治中心,王晋,https://www.sysucc.org.cn/node/3669,详情正文摘录,45,d2443c5527f74f1fb1fb593081cd29fb8c5c42c97c3bf22ac545c09a93eed142,d7bd4d05c458f84cdbd57ae2e56800d743e46634031fb4244f86163623c0e0c4,,0,,
1190,1189,中山大学肿瘤防治中心,TBLR1诱导鼻咽癌转移的分子机制 2. 广州市科技计划，第一负责人 课题编号：2014J4100181；执行年限：2014.04.01--2016.4.1 课题名称：锌指蛋白488（ZNF488）作为鼻咽癌转移候选分子标志和和潜在靶标的研究 3. 广东省科技计划 第一负责人 5万元 课题编号：2012B031800255 ； 执行年限：2013.01.01--2015.12.31 课题名称：AEG-1诱导鼻咽癌早期转移的分子机制 4．国家自然科学基金重点项目 第二负责人 280万元 课题编号：81230045 ； 执行年限：2013-01-01~2017-12-31 课题名称：融合基因AARS-MADx诱导基因组不稳定性及参与鼻咽癌发生的机制 5. 国家自然科学基金项目（青年科学基金项目） 第二负责人 23万元 课题编号：81201629 ；批准年月：2012-8， 执行年限：2012- 课题名称：IGFBP-6调控鼻咽癌转移的分子机制 6．广东省科技计划 第二负责人 4万元 课题编号：2012B0318000353 ； 执行年限：2013.01.01--2015.12.31 课题名称：鼻咽癌放射治疗后放射性视神经损伤的系列研究 7．2007年国家高技术研究发展计划（863计划），第四负责人。 课题编号：2007AA02Z477； 执行年限：2007.06.01--2010.11.30 课题名称：鼻咽癌早期诊断新方法研究 8. 2006年国家自然科学基金面上项目，第三负责人。 项目批准号：30672297； 执行年限：2007.01--2009.12 项目名称：载顺铂磁性纳米药物制备及其联合放疗靶向治疗鼻咽癌的实验研究。 9. 2003年中山大学肿瘤中心留学人员基金； 第一负责人。 课题编号：本院自编号； 执行年限：2003.10—2005.10 课题名称：晚期鼻咽癌DPD和GSH分泌规律的检测和时间化疗 10...,https://www.sysucc.org.cn/node/1528,详情正文摘录,42,122d3d7bf9cb504a6d46ccbf7fccb8745c46d05a2c4360f09aab0d694a558135,6d51c0556d8cd0e7cb9a3daf82fb2c7fb33b26ae28a3ff9052a8de52efe731fd,,0,,
1191,1190,中山大学肿瘤防治中心,刘丽婷,https://www.sysucc.org.cn/node/1646,详情正文摘录,43,b4c14d5a416c2cba0585c07eaa3df49c05ff5b796a93d92b42bc2f87377a9d43,f969333ab539c99a14cba64a94a1725fe2d07d99d1ff5dc6b898e6a284572c85,医生画像仓库/01_试点医院/中山大学肿瘤防治中心/刘丽婷.md,1,3a5e15207a199a9aec730b310ad77313b1766844007df698bfde4c865fa5c989,afc65c462360c772561d6d38c61c492a3bf8bb30d5acc5b6fdeb6daf35913398
1192,1191,中山大学肿瘤防治中心,刘赛兰,https://www.sysucc.org.cn/node/6500,详情正文摘录,43,feb2388ccc9132753ee390d2dc5d9975ac738c9e7f65411132f173c8c39b94a5,51955014e2e8c477d5c503b6f41a1c1a2c72ce97e47269246d45475415dff9f8,,0,,
1193,1192,中山大学肿瘤防治中心,华贻军,https://www.sysucc.org.cn/node/1644,详情正文摘录,43,9764f7f4088158251457aba23de3b5cfc61e8615d51044a2a846895dfda8542f,2bb65abc8dd24a021c18443d64d65be3751d8b01e83457884b554b124c468543,,0,,
1194,1193,中山大学肿瘤防治中心,向燕群,https://www.sysucc.org.cn/node/1530,详情正文摘录,43,68d5d0b70a833be06889f098d0e9f6927badb5579b07dbf8b65e129d73083f88,bc5dab39aada2a4d37945cd9a66fcd5e4b68511abb3f13b6a66e29a71d859aef,医生画像仓库/01_试点医院/中山大学肿瘤防治中心/向燕群.md,1,4deee75e23edb7d5fa495b375c7b3ed6c3015b57e2bd224af8af15cbe5093db0,566bb175a489f3476043a2eb49773348b310bc59e7b9025afe78efd3087add27
1195,1194,中山大学肿瘤防治中心,吕星,https://www.sysucc.org.cn/node/1642,详情正文摘录,42,c65f79c6e08b1faa54859f4afaf1fcda99a0076a59965991d73c2db6e2ea6e9e,f5c362d6b3dc1a0438f3d6e168880af82d8eaf7a84df5f56dcea57e50c5295bf,医生画像仓库/01_试点医院/中山大学肿瘤防治中心/吕星.md,1,bdf1ba0fea193760c135ea84fdd90c05e921b7c23ea7abe5ddcc2b0dbaf33304,b0cdd23ca6d8bb724d35ebcf404dce38691b1f2fda831a56c6d1a8278ee00f99
1196,1195,中山大学肿瘤防治中心,唐林泉,https://www.sysucc.org.cn/node/1650,详情正文摘录,43,dea30f0ccf84e4ef04b07d6ba680829abdaf4651789f4b58e63fd3357bc75e0d,566c5152934cfc874dc77ab9eb489435962f4bc2b02a1f2afb9b359c645f1efd,医生画像仓库/01_试点医院/中山大学肿瘤防治中心/唐林泉.md,1,da88df841fc3d1e0f121a6d01e975c0429d72c3fd55118aff5127eed923ece9f,3b3ae3a2a0cb3d97595c1848c8c21e7a2286a6ef6b7708323d4456a112575805
1197,1196,中山大学肿瘤防治中心,夏伟雄,https://www.sysucc.org.cn/node/1643,详情正文摘录,43,0faa8c7048d66a59fc1d6d2cda3f02dfe97b8baf122523aff22ddc5caca745c0,22c796b1f489c8ed2b554689433730181923ae62530e70fc4b955fbd82b35d73,,0,,
1198,1197,中山大学肿瘤防治中心,孙蕊,https://www.sysucc.org.cn/node/1533,详情正文摘录,42,187e0c96a1cec19df1895ce1750a9c47a93ce3c454b4265067f7839630b4b728,bc3948c29d585fd23c6e93ba0ce3ecbd92ebe3088ef5338047beb3ef098c3acf,,0,,
1199,1198,中山大学肿瘤防治中心,曹卡加,https://www.sysucc.org.cn/node/1527,详情正文摘录,43,eaabca9adbb97c4af2e5a4b1777c006b121fa1497655dcc5f6d6475734da5069,d6f556187a4f182c48ae0a23720a496f23952ed9c4a58c33545c5d91449b72c3,,0,,
1200,1199,中山大学肿瘤防治中心,杨琦,https://www.sysucc.org.cn/node/6351,详情正文摘录,42,c195542f69ffd1d4d0b0c553b2dbc09d7d721b762d8e37aa52f7d0f7dea0d3fe,8edba554d474c1c60b870c6ecbf4813714e11defde0c3acd6d338e6a317943cc,医生画像仓库/01_试点医院/中山大学肿瘤防治中心/杨琦.md,1,418eeb986d7bf309eb0c2e710c0f29eac7cb1697e2f7732637b5d0b53416a5db,323f140bb6f557c2c2581a1adff654dc5745c8339f1b2fd9c07451c2499227f7
1201,1200,中山大学肿瘤防治中心,梁虎,https://www.sysucc.org.cn/node/1649,详情正文摘录,42,98387c4b5a304946a7abf78e3bf0f1a3b3774e63829055e3e10cba1053ac1f92,02a2506ad803e322aeffec446bf881b573a96af126d077c9d11f474aa8cd547e,医生画像仓库/01_试点医院/中山大学肿瘤防治中心/梁虎.md,1,c1c3bd070597fe4988412380889315b335a677aa6903cd36896bf76780128cb2,b6ce88b947b0debbb5b0c27f78271fabde7b3f692773b372118bf77f3cbee5fd
1202,1201,中山大学肿瘤防治中心,王琳,https://www.sysucc.org.cn/node/1645,详情正文摘录,42,69b643a83a1a23f01baa9d34ad1c748e5de648681e5674ad92dab5fc9bbfb43a,b26d123af3d251b245e6e88165de2de7bab755027713cdce3bb59f87cbb1e9b1,,0,,
1203,1202,中山大学肿瘤防治中心,罗东华,https://www.sysucc.org.cn/node/1641,详情正文摘录,43,c4c7db83323250952fa66cfb130dd70c8bf246f204b1a4483ef709c1570a166c,830ee96bb5973fdcc0264051f5fb867996bbfa62939855362154aacb8a6bd742,,0,,
1204,1203,中山大学肿瘤防治中心,苗菁菁,https://www.sysucc.org.cn/node/9722,详情正文摘录,43,e2eac3ba4caad5880f2b8ad33284240111c81ef2ae0590762afd96d9979bc1b9,5d95c7e9304a1327618639c8c0a2a874f8db5815baa03d70ad67ce97bd4bc066,,0,,
1205,1204,中山大学肿瘤防治中心,莫浩元,https://www.sysucc.org.cn/node/1529,详情正文摘录,43,9b432b687e22a3ef26d95a1c5207941777183c47c44426089716a9c640e07a86,6c1803d12deb22b3a71b1d00d793d076ed443b0d2557cc9ab8b4146e2b6b9ccb,,0,,
1206,1205,中山大学肿瘤防治中心,赵充,https://www.sysucc.org.cn/node/1526,详情正文摘录,42,5c26a765cdb414e854dced3995a9d424d9ea7738b0efe2a1621d105c95ac3a09,55621691a58ed7ebb0be063c883242dc58ea6d87b1251348e6f4a95bde63cbfb,,0,,
1207,1206,中山大学肿瘤防治中心,邱枋,https://www.sysucc.org.cn/node/1640,详情正文摘录,42,586abf19f7b62e1c35511f31bd4186e17ed9746f859246dc65dfcd78b3d0e674,4d92130a83fae89ea52a6eac640b89c506c240ccf096ea174add2fb4513754be,,0,,
1208,1207,中山大学肿瘤防治中心,邹雄,https://www.sysucc.org.cn/node/7691,详情正文摘录,42,1b29761ea06c8f47bf3aa71b143e50b4bf73e27ab9f7fa88a5f87fe72525f932,d50ec410ce60a92657fc467c87a7bbe6c3edcc801e715d362c2cedd3ac66f9af,,0,,
1209,1208,中山大学肿瘤防治中心,郭姗姗,https://www.sysucc.org.cn/node/1647,详情正文摘录,43,c010a94bb1d89a7bd23ff9a8e320a534e4346bd5f0e54af62a241b6bb71fa411,63f9bbfd9db128a6c4b1f1bfdbae7ad1afe6a5febbcea0fbb2cd782ada0fb0d9,医生画像仓库/01_试点医院/中山大学肿瘤防治中心/郭姗姗.md,1,7c7bb26478284e3acfd1d4b490c7fe6254797865c781a463536e003a0611585d,c7c33a45810f03161cae5c7c2ad97f5c5335b821af5abd3481551167f6304d0f
1210,1209,中山大学肿瘤防治中心,郭翔,https://www.sysucc.org.cn/node/1523,详情正文摘录,42,f1b005adac133750b0f1fdc3e5884adc689642a40c253d06fb02f24ac1836969,2555bc7f391457b40b5cad1e3cf9ed9fbb17958fe1f5aacd23cdd158301b03f7,医生画像仓库/01_试点医院/中山大学肿瘤防治中心/郭翔.md,1,255c87eb202440056a725830d2139560afc7f763086c07905c958b982e6627e7,fb9bc626662738b104857f287a421656a97420c266f5fe29fcabf79060ff26d4
1211,1210,中山大学肿瘤防治中心,陈明远,https://www.sysucc.org.cn/node/1525,详情正文摘录,43,a14683ae8d2354063057652f3623db59f1ae7364dee1f8b43e844ab892a9a95b,83501a4d87e14167305f1db7145b62cfafb5b9d6c38b72bc960dcf0f2fb69d1a,,0,,
1212,1211,中山大学肿瘤防治中心,陈秋燕,https://www.sysucc.org.cn/node/1531,详情正文摘录,43,4237174631b01a9fe82f951b1c63ac3ec14fb125a492995fc7e1c14dea7f9258,96cf07be226ec7ab10d49e00d01959201962a1674e2bbf94550fdab966dc323f,,0,,
1213,1212,中山大学肿瘤防治中心,麦海强,https://www.sysucc.org.cn/node/1524,详情正文摘录,43,be20a112b19df5eeab18fb247bb7ed0f1f55bdc7f854819b5f055058c16c190d,4eb5c4cbf922b67e58b0350624c8c94509a3807236418b6743cf7c2a787d87fa,医生画像仓库/01_试点医院/中山大学肿瘤防治中心/麦海强.md,1,efc22b92dd4eb8d1eb1173f5478bd3ceb03ec1fcee4a68ef698c9fce4f45f80b,493a8c0906e12f5e2775ec949680ddd6c01d4db3b9c9dfcbc0b6862c7820de2d
1214,1213,中山大学肿瘤防治中心,黄培钰,https://www.sysucc.org.cn/node/1532,详情正文摘录,43,b42dd24e774577781fea070e0600c530f836d5033031ff493d4c75f311a0d9b9,42db91fc50d41fc55772dbdcfdac2a606b8f18541eba6188d1e8aa0e3b62b93c,医生画像仓库/01_试点医院/中山大学肿瘤防治中心/黄培钰.md,1,38402bf8b61246e48d2e8b4afa974da120d732086e228e1a834760396f060a68,43f1f46f9425ad584bf9a36940a8df81157da5a39a31bba4437c32312210b00f
1215,1214,中山大学附属第三医院,内科,https://www.zssy.com.cn/node/6008,详情正文摘录,16,1d44370c8c6d1ba9de59f12b2888a7adcb0f045bd2289b67a6867501bafd1020,94d15af4c89307ae96839e19061b64ca08364c2d81536c16fd1f885d885c1cd1,,0,,
1216,1215,中山大学附属第三医院,外科,https://www.zssy.com.cn/node/14062,详情正文摘录,16,7a0a855ed7cb50626d4b0bd96a3c418378bc5234ccc6b1c4397b978ddfe55e94,493d809bd8840c62c25ccb4513b412cfa1e7a94d96394e9248b80a8cde3a7e13,,0,,
1221,1220,中山大学附属第三医院,精神,https://www.zssy.com.cn/node/14071,详情正文摘录,18,c677c1b5a08b56ead88597295bce1949cb8d9398e30adf14a0d9c582431e8fca,3f93ab4dbe27b4c83d87dfd7157cb1ce10178f434abb84813e86b2406a05aba3,,0,,
1222,1221,中山大学附属第三医院,中医科,https://www.zssy.com.cn/node/14072,详情正文摘录,14,0fc007effd31039fd74e8b5c33aaf4acc5aa29e5770d2b6539bf8674263ef1d4,59bf28b73a38ac9687b273c9c46c14725ce9ad6bbc232543f4049dbb8fe8fb25,,0,,
1251,1250,中山大学附属第三医院,介入科,https://www.zssy.com.cn/node/14059,详情正文摘录,14,afe0c1616bf1b1e5d730388a9e685e838643618e4a43a27fa87e0a6f934db1ee,20a8e9501d4745e6a9f367a486aa9c785876c55b2b2bcfb81187529340a7539e,,0,,
1257,1256,中山大学附属第三医院,儿科,https://www.zssy.com.cn/node/14065,详情正文摘录,13,2762891906b1afcbd47dd81878b9409f109624f247c748c6da87017b3be645dc,1fb845b6bda821e57e28248d30cd9e0e1760123f44fa273255d89453e763781f,,0,,
1293,1292,中山大学附属第三医院,杨旭斌,https://www.zssy.com.cn/node/14124,详情正文摘录,21,db59c8cfdc599b2a31984643e75a73e422f99960e1347b69a891413ea382e475,d8aed3b42ab2b9047b063c92844f75ef1d92ef81e76da0116baf8466567dbb03,医生画像仓库/01_试点医院/中山大学附属第三医院/杨旭斌.md,2,26b539f1dbb67f6c8090a9607865bb8a3057a0c4febe1d63fd65260f8ee2e4f6,3fc3dc488dcec128a7f066553aa690d8368f61d7c5daacb60e7914dfe260acb8
1296,1295,中山大学附属第三医院,王曼曼,https://www.zssy.com.cn/node/14127,详情正文摘录,21,ebaaa96007849c428463969a148b358ab183a9314dd32501fd6feab13da2f3a0,2fca608540a438b9e2d5e9fd06f4041ad465d104ebb85ebc48198cff2ec86aa7,医生画像仓库/01_试点医院/中山大学附属第三医院/王曼曼.md,2,c005b00dcd7bcd9a8e391cd664e78e5ae4d539875a8ea280686efdfac9d55952,b3ec2197ce64648f4aa65a545be180988630e7fe2a359bdb402d757e1922bb58
1327,1326,中山大学附属第三医院,口腔科,https://www.zssy.com.cn/node/14068,详情正文摘录,17,7602c8ab5865ae218d7e1659a96e5b4db496fe557cd5ad56175b67adc3cac60d,cae7da620bb667c5ab55cdd5e4a5db13349563d91f313ac33430a6357c25b49f,,0,,
