姓名,来源链接,状态,失败三态,照片链接,照片文件,字节数,SHA-256,魔数,宽,高,引用路径风格,错误证据
王伟伟,https://www.gy3y.cn/ks/hp/fck/teyxycqzdk/doctor_471.html,实采,,https://www.gy3y.cn/Upload/202404/638482667086206106.png,01_试点医院/广州医科大学附属第三医院/照片/王伟伟-黄埔院区胎儿医学与产前诊断科-副主任医师-广州医科大学附属第三医院.png,101058,2b316db6a14edc86b9562fd08e1d47fd90fa81f33c59741029fa14d53f60c000,89504E470D0A1A0A0000000D,276,391,Upload原图,
熊英,https://www.gy3y.cn/ks/hp/fck/fk/doctor_472.html,实采,,https://www.gy3y.cn/Upload/202404/638490334331769334.jpg,01_试点医院/广州医科大学附属第三医院/照片/熊英-黄埔院区妇科-主任医师-广州医科大学附属第三医院.jpg,107976,0393dcdb8baf5817a0f165e0c8dbca46ce86e28fa7f08927fc6787da176d8f27,FFD8FFE000104A4649460001,1080,1440,Upload原图,
王明俊,https://www.gy3y.cn/ks/wkxt/pwyq/doctor_473.html,失败,详情不可达,,,,,,,,,第 1 轮 HTTP 302→200@2026-08-17T11:32:40Z Content-Type text/plain；页面标题 404；第 2 轮 HTTP 302→200@2026-08-17T11:33:40Z Content-Type text/plain；页面标题 404；第 3 轮 HTTP 302→200@2026-08-17T11:34:40Z Content-Type text/plain；页面标题 404；第 4 轮 HTTP 302→200@2026-08-17T11:35:40Z Content-Type text/plain；页面标题 404；第 5 轮 HTTP 302→200@2026-08-17T11:36:40Z Content-Type text/plain；页面标题 404
罗恒聪,https://www.gy3y.cn/ks/nkxt/nfmk/doctor_474.html,实采,,https://www.gy3y.cn/Upload/202405/638525070518729108.jpg,01_试点医院/广州医科大学附属第三医院/照片/罗恒聪-荔湾院区内分泌代谢科-副主任医师-广州医科大学附属第三医院.jpg,205167,efae11fa9852f939aae093d0548c1abaaf20fea72bdb386ae1b66b0293b5a41f,FFD8FFE000104A4649460001,1462,1900,Upload原图,
刘松,https://www.gy3y.cn/ks/wkxt/gkyq/doctor_475.html,实采,,https://www.gy3y.cn/Upload/202406/638549925182532273.png,01_试点医院/广州医科大学附属第三医院/照片/刘松-荔湾院区脊柱外科-主治医师-广州医科大学附属第三医院.png,750616,8a46b73cba4a679d3cdc00eb8c715f8bb9ec5a4c3c4e145038015e59a88a5812,89504E470D0A1A0A0000000D,386,485,Upload原图,
张清顺,https://www.gy3y.cn/ks/wkxt/gkyq/doctor_476.html,实采,,https://www.gy3y.cn/Upload/202406/638549925735155146.png,01_试点医院/广州医科大学附属第三医院/照片/张清顺-荔湾院区脊柱外科-主治医师-广州医科大学附属第三医院.png,128238,e1eb4e04e6b80c6f757a70b3004778ba764e1421e61f12edc9fca03bc677a2b8,89504E470D0A1A0A0000000D,339,471,Upload原图,
王智勇,https://www.gy3y.cn/ks/wkxt/gkeq/doctor_477.html,实采,,https://www.gy3y.cn/Upload/202406/638549930231284002.png,01_试点医院/广州医科大学附属第三医院/照片/王智勇-荔湾院区关节外科-副教授-广州医科大学附属第三医院.jpg,30177,4fd70d75a7249b6db6d3d7f5388b90429ce237ff671c323eee09d0298a4087c8,FFD8FFE000104A4649460001,267,297,Upload原图,
杨展翔,https://www.gy3y.cn/ks/wkxt/csgk/doctor_478.html,实采,,https://www.gy3y.cn/Upload/202406/638549936522293356.png,01_试点医院/广州医科大学附属第三医院/照片/杨展翔-荔湾院区创伤骨科-主治医师-广州医科大学附属第三医院.png,430928,f7ce89ba5595c40f7905873425e87d0df6221bfa978dd9b60a3f15a1e7c79006,89504E470D0A1A0A0000000D,272,395,Upload原图,
尹德龙,https://www.gy3y.cn/ks/wkxt/csgk/doctor_479.html,实采,,https://www.gy3y.cn/Upload/202406/638549937148209328.png,01_试点医院/广州医科大学附属第三医院/照片/尹德龙-荔湾院区创伤骨科-副主任医师-广州医科大学附属第三医院.jpg,30810,5586e224a1e22543afd6ac7ddbf1552978952f89f64beb4891ba8b9f3d256397,FFD8FFE000104A4649460001,231,284,Upload原图,
梁桂玲,https://www.gy3y.cn/ks/hp/fck/ck/doctor_480.html,失败,详情不可达,,,,,,,,,第 1 轮 HTTP 302→200@2026-08-17T11:32:40Z Content-Type text/plain；页面标题 404；第 2 轮 HTTP 302→200@2026-08-17T11:33:40Z Content-Type text/plain；页面标题 404；第 3 轮 HTTP 302→200@2026-08-17T11:34:40Z Content-Type text/plain；页面标题 404；第 4 轮 HTTP 302→200@2026-08-17T11:35:40Z Content-Type text/plain；页面标题 404；第 5 轮 HTTP 302→200@2026-08-17T11:36:40Z Content-Type text/plain；页面标题 404
张园,https://www.gy3y.cn/ks/hp/nk/hxywzzyxk/doctor_481.html,失败,详情不可达,,,,,,,,,第 1 轮 HTTP 302→200@2026-08-17T11:32:40Z Content-Type text/plain；页面标题 404；第 2 轮 HTTP 302→200@2026-08-17T11:33:40Z Content-Type text/plain；页面标题 404；第 3 轮 HTTP 302→200@2026-08-17T11:34:40Z Content-Type text/plain；页面标题 404；第 4 轮 HTTP 302→200@2026-08-17T11:35:40Z Content-Type text/plain；页面标题 404；第 5 轮 HTTP 302→200@2026-08-17T11:36:40Z Content-Type text/plain；页面标题 404
林琳,https://www.gy3y.cn/ks/hp/fck/ck/doctor_482.html,实采,,https://www.gy3y.cn/Upload/202408/638599361676706365.jpg,01_试点医院/广州医科大学附属第三医院/照片/林琳-黄埔院区产科-副主任医师-广州医科大学附属第三医院.jpg,29671,f62cbff55522bbbe087f2d5c73b5053bb4ef5b1df212bf54eb06a1577c8622d5,FFD8FFE000104A4649460001,358,477,Upload原图,
林 琳,https://www.gy3y.cn/ks/mjz/tjzx/doctor_491.html,实采,,https://www.gy3y.cn/Upload/202506/638847181187571971.jpg,01_试点医院/广州医科大学附属第三医院/照片/林 琳-荔湾院区健康管理中心-主治医师-广州医科大学附属第三医院.jpg,26514,01c10b6a32ce55e5dc0535a2f8c92f0390c09f6c07fa53ac0f8f014d35a1cad7,FFD8FFE10A06457869660000,200,266,Upload原图,
王宇光,https://www.gy3y.cn/ks/hp/fck/ck/doctor_483.html,实采,,https://www.gy3y.cn/Upload/202506/638851625500299282.jpg,01_试点医院/广州医科大学附属第三医院/照片/王宇光-黄埔院区产科-主任医师-广州医科大学附属第三医院.jpg,35791,721e1db119690463396ea15fb26e567085a788d4637b0c2256492b6aadda891b,FFD8FFE115F7457869660000,200,266,Upload原图,
青青,https://www.gy3y.cn/ks/hp/nk/xhnk/doctor_484.html,实采,,https://www.gy3y.cn/Upload/202411/638682256147568181.jpg,01_试点医院/广州医科大学附属第三医院/照片/青青-黄埔院区消化内科-副主任医师-广州医科大学附属第三医院.jpg,14245,75f80bb7c8eac3305e89ccdac0658e748ec15fcd1fb6b8f642ca2fb285f66e4a,FFD8FFE000104A4649460001,324,445,Upload原图,
纪华英,https://www.gy3y.cn/ks/hp/nk/xhnk/doctor_485.html,实采,,https://www.gy3y.cn/Upload/202411/638682259892855024.jpg,01_试点医院/广州医科大学附属第三医院/照片/纪华英-黄埔院区消化内科-副主任医师-广州医科大学附属第三医院.jpg,632649,6121454c92f685e02873743c40e53ccee1b32a10e76ba64f314cc2a1aee60c1f,FFD8FFE000104A4649460001,2580,2848,Upload原图,
黎燕霞,https://www.gy3y.cn/ks/hp/fck/fk/doctor_486.html,实采,,https://www.gy3y.cn/Upload/202412/638708193728200798.png,01_试点医院/广州医科大学附属第三医院/照片/黎燕霞-黄埔院区妇科-副主任医师-广州医科大学附属第三医院.png,6055447,04cf3c45d6a0955142adc3c7a9221a4dcd85363e4b902eabab4e3e454a3c2d1a,89504E470D0A1A0A0000000D,2208,2944,Upload原图,
郭元,https://www.gy3y.cn/ks/mjz/tjzx/doctor_487.html,实采,,https://www.gy3y.cn/Upload/202506/638847165196978730.jpg,01_试点医院/广州医科大学附属第三医院/照片/郭元-荔湾院区健康管理中心-主任医师-广州医科大学附属第三医院.jpg,39246,94ea05f14d5c4860e1487e1e8626a29351e86cea5f00b47f51fb4b1868486653,FFD8FFE10B1E457869660000,200,266,Upload原图,
饶芳,https://www.gy3y.cn/ks/mjz/tjzx/doctor_488.html,实采,,https://www.gy3y.cn/Upload/202506/638847173363904725.jpg,01_试点医院/广州医科大学附属第三医院/照片/饶芳-荔湾院区健康管理中心-副主任医师-广州医科大学附属第三医院.jpg,25614,2b4fec8d056f72a7c7ad670bb8146b9384057b0e6575e6a2011a42dae37d45de,FFD8FFE109F0457869660000,200,266,Upload原图,
杨宁,https://www.gy3y.cn/ks/mjz/tjzx/doctor_489.html,实采,,https://www.gy3y.cn/Upload/202506/638847175213789058.jpg,01_试点医院/广州医科大学附属第三医院/照片/杨宁-荔湾院区健康管理中心-主任医师-广州医科大学附属第三医院.jpg,28650,160c5379f99015bb99831d3c7af67973f66f2cd6e806de660f64cb7e896b4de1,FFD8FFE10A8E457869660000,200,266,Upload原图,
冯智毅,https://www.gy3y.cn/ks/mjz/tjzx/doctor_490.html,实采,,https://www.gy3y.cn/Upload/202506/638847201130547521.jpg,01_试点医院/广州医科大学附属第三医院/照片/冯智毅-荔湾院区健康管理中心-主任医师-广州医科大学附属第三医院.jpg,28655,bfb7a33f36bfa2a401d14139415a497ccdc2163a86c1c64e70d7186d140d07c2,FFD8FFE10A00457869660000,200,266,Upload原图,
谭娜娜,https://www.gy3y.cn/ks/mjz/tjzx/doctor_492.html,实采,,https://www.gy3y.cn/Upload/202506/638847185624480873.jpg,01_试点医院/广州医科大学附属第三医院/照片/谭娜娜-荔湾院区健康管理中心-主治医师-广州医科大学附属第三医院.jpg,25220,7767a6089be6bc03eaa752975918a8988bb3c67d8e7fc0e7227e6c53009107e5,FFD8FFE109E3457869660000,200,266,Upload原图,
​湛倩影,https://www.gy3y.cn/ks/hp/mjz/tjzx/doctor_493.html,实采,,https://www.gy3y.cn/Upload/202506/638847191928064132.jpg,01_试点医院/广州医科大学附属第三医院/照片/​湛倩影-黄埔院区健康管理中心-医师-广州医科大学附属第三医院.jpg,30253,448476014d21d203dedeafc292c3002b6122d525ba76151c9ea21cc9e00a234c,FFD8FFE10AB9457869660000,200,266,Upload原图,
崔鹏,https://www.gy3y.cn/ks/wkxt/pwyq/doctor_494.html,实采,,https://www.gy3y.cn/Upload/202506/638852482045099302.JPG,01_试点医院/广州医科大学附属第三医院/照片/崔鹏-荔湾院区普外一区（肝胆外科）-主治医师-广州医科大学附属第三医院.jpg,29985,cefaaa0232c3ba2b73238c82c58cef980642638d831dc43415b461c9692c7741,FFD8FFE10A4B457869660000,200,266,Upload原图,
﻿王军伟,https://www.gy3y.cn/ks/wkxt/pwyq/doctor_495.html,失败,占位图,,,,,,,,,占位图
李小勇,https://www.gy3y.cn/ks/wkxt/pwyq/doctor_496.html,失败,占位图,,,,,,,,,占位图
李婷,https://www.gy3y.cn/ks/wkxt/pwyq/doctor_497.html,失败,占位图,,,,,,,,,占位图
蓝然,https://www.gy3y.cn/ks/wkxt/pwyq/doctor_498.html,失败,占位图,,,,,,,,,占位图
余昊,https://www.gy3y.cn/ks/wkxt/pwyq/doctor_499.html,失败,占位图,,,,,,,,,占位图
王泽桐,https://www.gy3y.cn/ks/wkxt/pwyq/doctor_500.html,失败,占位图,,,,,,,,,占位图
曾青山,https://www.gy3y.cn/ks/mjz/lcyyk/doctor_502.html,实采,,https://www.gy3y.cn/Upload/202506/638847302200943726.jpg,01_试点医院/广州医科大学附属第三医院/照片/曾青山-荔湾院区临床营养科-副主任医师-广州医科大学附属第三医院.jpg,29665,1dc76eff17f22777fc40c974760e1e071f8af83282b7705863b0b487cac444a8,FFD8FFE10A93457869660000,200,266,Upload原图,
王晓彤,https://www.gy3y.cn/ks/mjz/lcyyk/doctor_503.html,实采,,https://www.gy3y.cn/Upload/202506/638847302093371439.jpg,01_试点医院/广州医科大学附属第三医院/照片/王晓彤-荔湾院区临床营养科-医师-广州医科大学附属第三医院.jpg,28642,7fc52a7c8738b052075d2f47da4c5288e17dc87c3bb62d88efbba3d2d25d3e0e,FFD8FFE10A88457869660000,200,266,Upload原图,
谭正玲,https://www.gy3y.cn/ks/wkxt/mzk/doctor_504.html,实采,,https://www.gy3y.cn/Upload/202506/638847320665534514.jpg,01_试点医院/广州医科大学附属第三医院/照片/谭正玲-荔湾院区麻醉科-副主任医师-广州医科大学附属第三医院.jpg,30083,7e0540ac217047c8a44bed5b6b33602a434c4449af776fcd1e0e0409bb864658,FFD8FFE10AE0457869660000,200,266,Upload原图,
郑兴,https://www.gy3y.cn/ks/hp/wk/xxwk/doctor_505.html,实采,,https://www.gy3y.cn/Upload/202506/638847355307704956.JPG,01_试点医院/广州医科大学附属第三医院/照片/郑兴-黄埔院区心胸外科-主治医师-广州医科大学附属第三医院.jpg,32782,8393ab4b7ee5db8f886289c95a668b6d6a3f9e5af03e4bee95738ac1d53e653c,FFD8FFE10AD7457869660000,200,266,Upload原图,
林丽英,https://www.gy3y.cn/ks/hp/yjbm/yxjyk/doctor_506.html,实采,,https://www.gy3y.cn/Upload/202506/638847366018038283.jpg,01_试点医院/广州医科大学附属第三医院/照片/林丽英-黄埔院区医学检验科-副主任技师-广州医科大学附属第三医院.jpg,28740,8f0cc227b048a0a982abbfaeda624dc12a8a44871e17bba67dc9e63482248349,FFD8FFE10A30457869660000,200,266,Upload原图,
冯遥,https://www.gy3y.cn/ks/hp/yjbm/yxjyk/doctor_507.html,实采,,https://www.gy3y.cn/Upload/202506/638847367167633625.jpg,01_试点医院/广州医科大学附属第三医院/照片/冯遥-黄埔院区医学检验科-副主任技师-广州医科大学附属第三医院.jpg,30383,9cccb352aa58be40e01d71374383cf3d296b597697f57148619fb87a2a73ee0e,FFD8FFE10ACB457869660000,200,266,Upload原图,
林泉士,https://www.gy3y.cn/ks/hp/yjbm/yxjyk/doctor_508.html,实采,,https://www.gy3y.cn/Upload/202506/638847368508842923.jpg,01_试点医院/广州医科大学附属第三医院/照片/林泉士-黄埔院区医学检验科-未标注-广州医科大学附属第三医院.jpg,27592,d2eaa6acedbdfd7752313f3737d02a468d0bfe395a68821af7df2033299d9c01,FFD8FFE10A63457869660000,200,266,Upload原图,
马芙蓉,https://www.gy3y.cn/ks/hp/yjbm/yxjyk/doctor_509.html,实采,,https://www.gy3y.cn/Upload/202506/638847369471206503.jpg,01_试点医院/广州医科大学附属第三医院/照片/马芙蓉-黄埔院区医学检验科-未标注-广州医科大学附属第三医院.jpg,30623,2e421bc22e5f2d05cebd1c4e9691fd0bd260ef37dc41657b2663bbd55f31c516,FFD8FFE10A4E457869660000,200,266,Upload原图,
任朴芳,https://www.gy3y.cn/ks/hp/yjbm/yxjyk/doctor_510.html,实采,,https://www.gy3y.cn/Upload/202506/638847370228383129.jpg,01_试点医院/广州医科大学附属第三医院/照片/任朴芳-黄埔院区医学检验科-未标注-广州医科大学附属第三医院.jpg,26728,e7a1135bd9c8e121989cbab8b023e9293a1b4ad26ee98d1774c0c0ebdae70c0f,FFD8FFE109E4457869660000,200,266,Upload原图,
王琳琳,https://www.gy3y.cn/ks/hp/yjbm/yxjyk/doctor_511.html,实采,,https://www.gy3y.cn/Upload/202506/638847371492702673.jpg,01_试点医院/广州医科大学附属第三医院/照片/王琳琳-黄埔院区医学检验科-未标注-广州医科大学附属第三医院.jpg,27415,433c8e5079b4b9ea92a4a10b97dedbe079dd704f5d2dae26e411c32311075bd3,FFD8FFE10A80457869660000,200,266,Upload原图,
方超,https://www.gy3y.cn/ks/hp/yjbm/yxjyk/doctor_512.html,实采,,https://www.gy3y.cn/Upload/202506/638847372247494498.jpg,01_试点医院/广州医科大学附属第三医院/照片/方超-黄埔院区医学检验科-未标注-广州医科大学附属第三医院.jpg,28554,fb48d0bae05d4b4eb231ee009fcc9221ceea6c9088c1570ebadb72a283bb4f02,FFD8FFE10A23457869660000,200,266,Upload原图,
姜博璠,https://www.gy3y.cn/ks/hp/yjbm/yxjyk/doctor_513.html,实采,,https://www.gy3y.cn/Upload/202506/638847373194972976.jpg,01_试点医院/广州医科大学附属第三医院/照片/姜博璠-黄埔院区医学检验科-未标注-广州医科大学附属第三医院.jpg,26701,bfb9f61ac8964240095aa8093609c4170abd233739e88f60242172e72a85ae76,FFD8FFE109E0457869660000,200,266,Upload原图,
董郡,https://www.gy3y.cn/ks/hp/yjbm/yxjyk/doctor_514.html,实采,,https://www.gy3y.cn/Upload/202506/638847373716618929.png,01_试点医院/广州医科大学附属第三医院/照片/董郡-黄埔院区医学检验科-未标注-广州医科大学附属第三医院.png,123106,97993d4da478ed35c099bd86d34d835b25dea77cdbf6c564d4f142af5212a11c,89504E470D0A1A0A0000000D,281,375,Upload原图,
童璐,https://www.gy3y.cn/ks/hp/yjbm/yxjyk/doctor_515.html,实采,,https://www.gy3y.cn/Upload/202506/638847374239512264.png,01_试点医院/广州医科大学附属第三医院/照片/童璐-黄埔院区医学检验科-未标注-广州医科大学附属第三医院.png,139035,c413a06529896825788d63c4bb49b00977e659a66cdfe980d13359daec5df872,89504E470D0A1A0A0000000D,292,409,Upload原图,
区晓雯,https://www.gy3y.cn/ks/hp/yjbm/yxjyk/doctor_516.html,实采,,https://www.gy3y.cn/Upload/202506/638847374703708136.png,01_试点医院/广州医科大学附属第三医院/照片/区晓雯-黄埔院区医学检验科-未标注-广州医科大学附属第三医院.png,150477,b066ef80a13c8e2ed820a19eb6c4f4cfec60a02e3a82d94df1b458c2a8bf082c,89504E470D0A1A0A0000000D,297,409,Upload原图,
张梦圆,https://www.gy3y.cn/ks/hp/yjbm/yxjyk/doctor_517.html,实采,,https://www.gy3y.cn/Upload/202506/638847375879288209.jpg,01_试点医院/广州医科大学附属第三医院/照片/张梦圆-黄埔院区医学检验科-未标注-广州医科大学附属第三医院.jpg,32193,44dbcff948ac6daa1e6b7e67b47d9dd81cff0a06d94bb902012f1f71a4172dc6,FFD8FFE10B01457869660000,200,266,Upload原图,
詹田英,https://www.gy3y.cn/ks/hp/yjbm/yxjyk/doctor_518.html,实采,,https://www.gy3y.cn/Upload/202506/638847376338056009.png,01_试点医院/广州医科大学附属第三医院/照片/詹田英-黄埔院区医学检验科-未标注-广州医科大学附属第三医院.png,97207,f97762fa0975f68b99abd23c01913d1862147e3c200442123a1d69e0aace5f52,89504E470D0A1A0A0000000D,261,367,Upload原图,
邵玲,https://www.gy3y.cn/ks/hp/yjbm/yxjyk/doctor_519.html,实采,,https://www.gy3y.cn/Upload/202506/638847377350796432.jpg,01_试点医院/广州医科大学附属第三医院/照片/邵玲-黄埔院区医学检验科-未标注-广州医科大学附属第三医院.jpg,29224,e143f6c62d2d50ac8ca990686cf41ea300275830fd4d970cbc1608aa98083d72,FFD8FFE10AA2457869660000,200,266,Upload原图,
彭思远,https://www.gy3y.cn/ks/hp/yjbm/yxjyk/doctor_520.html,实采,,https://www.gy3y.cn/Upload/202506/638847377884277220.png,01_试点医院/广州医科大学附属第三医院/照片/彭思远-黄埔院区医学检验科-未标注-广州医科大学附属第三医院.png,30933,ca5e4f7b7c525f922f9aa6674dd04ea1d7a992f71f7b4c4de6e355f4605b55b5,89504E470D0A1A0A0000000D,134,188,Upload原图,
罗鹏,https://www.gy3y.cn/ks/wkxt/sjwk/doctor_531.html,实采,,https://www.gy3y.cn/Upload/202607/639202215686855835.jpg,01_试点医院/广州医科大学附属第三医院/照片/罗鹏-荔湾院区神经外科-副主任医师-广州医科大学附属第三医院.jpg,1007632,bf4e6e9cd4a323f96be99be0608043faf35d70b0f26a65c4136dd543ff144f63,FFD8FFE000104A4649460001,2139,2724,Upload原图,
赖日贵,https://www.gy3y.cn/ks/wkxt/sjwk/doctor_532.html,实采,,https://www.gy3y.cn/Upload/202607/639202215890903481.jpg,01_试点医院/广州医科大学附属第三医院/照片/赖日贵-荔湾院区神经外科-主治医师-广州医科大学附属第三医院.jpg,989648,6de91101f257c20a8d8c61933033e242fb52c9b7b1127ebe57da9cc348259282,FFD8FFE000104A4649460001,2556,3102,Upload原图,
李维,https://www.gy3y.cn/ks/wkxt/sjwk/doctor_533.html,实采,,https://www.gy3y.cn/Upload/202607/639202220158898793.jpg,01_试点医院/广州医科大学附属第三医院/照片/李维-荔湾院区神经外科-主治医师-广州医科大学附属第三医院.jpg,144628,8c4ca4c3b99cc71d1bea8bbadd121c48d04aa0d138a26dd9272b00957298a46e,FFD8FFE000104A4649460001,860,1068,Upload原图,
黄晓琳,https://www.gy3y.cn/ks/zyk/zyk1/doctor_536.html,实采,,https://www.gy3y.cn/Upload/202506/638850622072690009.jpg,01_试点医院/广州医科大学附属第三医院/照片/黄晓琳-荔湾院区中医科-未标注-广州医科大学附属第三医院.jpg,31367,b416c9b1f5e95a44d8fb07b44af74a3edd49006cf6f3010d12f27a3d0a93df87,FFD8FFE113F6457869660000,200,266,Upload原图,
王芸欣,https://www.gy3y.cn/ks/zyk/zyk1/doctor_538.html,实采,,https://www.gy3y.cn/Upload/202506/638850625296301632.jpg,01_试点医院/广州医科大学附属第三医院/照片/王芸欣-荔湾院区中医科-未标注-广州医科大学附属第三医院.jpg,33031,09ae1eb77a4a916453e4b8ecc63fbecee80511d6a154b254511c436a7fe03971,FFD8FFE11560457869660000,200,266,Upload原图,
​梁国华,https://www.gy3y.cn/ks/nkxt/xyk/doctor_540.html,失败,占位图,,,,,,,,,占位图
张振辉,https://www.gy3y.cn/ks/nkxt/zzyxk/doctor_549.html,实采,,https://www.gy3y.cn/Upload/202506/638851601967630815.jpg,01_试点医院/广州医科大学附属第三医院/照片/张振辉-荔湾院区重症医学科（ICU）-主任医师-广州医科大学附属第三医院.jpg,33325,df21cb8597f1ae114ee64bb78ce9b6042bf9ebbdb10e6e8285650763b0b22326,FFD8FFE1142E457869660000,200,266,Upload原图,
周燕,https://www.gy3y.cn/ks/nkxt/zzyxk/doctor_550.html,实采,,https://www.gy3y.cn/Upload/202506/638851603507786418.jpg,01_试点医院/广州医科大学附属第三医院/照片/周燕-荔湾院区重症医学科（ICU）-副主任医师-广州医科大学附属第三医院.jpg,27346,ea7bd44a876c62ba91a60fe8e77efaf00121565afb9e00ef9426b2288f3132f7,FFD8FFE110CB457869660000,200,266,Upload原图,
甘朝晖,https://www.gy3y.cn/ks/nkxt/zzyxk/doctor_551.html,实采,,https://www.gy3y.cn/Upload/202506/638851604459955427.jpg,01_试点医院/广州医科大学附属第三医院/照片/甘朝晖-荔湾院区重症医学科（ICU）-副主任医师-广州医科大学附属第三医院.jpg,30313,b37a0a12ec4e185fb3d3433d98a0aefdc9b583d20cb98cd14bb175d9cf75324a,FFD8FFE112B6457869660000,200,266,Upload原图,
贾明旺,https://www.gy3y.cn/ks/nkxt/zzyxk/doctor_552.html,实采,,https://www.gy3y.cn/Upload/202506/638851605187416724.jpg,01_试点医院/广州医科大学附属第三医院/照片/贾明旺-荔湾院区重症医学科（ICU）-副主任医师-广州医科大学附属第三医院.jpg,30296,9842aad57d2cb6cb66e820fe9ea6519384f21cdcb5805b8834312726778c2bd9,FFD8FFE11221457869660000,200,266,Upload原图,
靳国青,https://www.gy3y.cn/ks/nkxt/zzyxk/doctor_553.html,实采,,https://www.gy3y.cn/Upload/202506/638851606041124995.jpg,01_试点医院/广州医科大学附属第三医院/照片/靳国青-荔湾院区重症医学科（ICU）-副主任医师-广州医科大学附属第三医院.jpg,30222,7222f546daa3e40a38a209ed2509b74099404ff6b0a15ffe65f50288922318e7,FFD8FFE112AC457869660000,200,266,Upload原图,
倪淑媛,https://www.gy3y.cn/ks/nkxt/zzyxk/doctor_554.html,实采,,https://www.gy3y.cn/Upload/202506/638851606731617768.jpg,01_试点医院/广州医科大学附属第三医院/照片/倪淑媛-荔湾院区重症医学科（ICU）-副主任医师-广州医科大学附属第三医院.jpg,30467,435123f7874383cbbd703e6a8b403d4cfc661b4a3f6523fe461525357ff18a0a,FFD8FFE1131B457869660000,200,266,Upload原图,
杨嘉琳,https://www.gy3y.cn/ks/nkxt/zzyxk/doctor_555.html,实采,,https://www.gy3y.cn/Upload/202506/638851607623205894.jpg,01_试点医院/广州医科大学附属第三医院/照片/杨嘉琳-荔湾院区重症医学科（ICU）-副主任医师-广州医科大学附属第三医院.jpg,32555,abfa269095bc5e90fd733538ea5e4f187524598716dbdc1c1753be32be35cf79,FFD8FFE11466457869660000,200,266,Upload原图,
李静,https://www.gy3y.cn/ks/nkxt/zzyxk/doctor_556.html,实采,,https://www.gy3y.cn/Upload/202506/638851608206268283.jpg,01_试点医院/广州医科大学附属第三医院/照片/李静-荔湾院区重症医学科（ICU）-主治医师-广州医科大学附属第三医院.jpg,28273,22cbf043f85e0b02ca8a5f455718e2e99ed324eb4dd2c5aec13b47a4acfae061,FFD8FFE11162457869660000,200,266,Upload原图,
廖广园,https://www.gy3y.cn/ks/nkxt/zzyxk/doctor_557.html,实采,,https://www.gy3y.cn/Upload/202506/638851608956818602.jpg,01_试点医院/广州医科大学附属第三医院/照片/廖广园-荔湾院区重症医学科（ICU）-主治医师-广州医科大学附属第三医院.jpg,31858,4ca2f63c33957bea22f28963297b2bd646ff123317c193005e519b433de2a209,FFD8FFE113CD457869660000,200,266,Upload原图,
彭芳,https://www.gy3y.cn/ks/nkxt/zzyxk/doctor_558.html,实采,,https://www.gy3y.cn/Upload/202506/638851609547509873.jpg,01_试点医院/广州医科大学附属第三医院/照片/彭芳-荔湾院区重症医学科（ICU）-主治医师-广州医科大学附属第三医院.jpg,30244,66bbf8ca3e2701e9d611ff7032d0600507c8fe4ccebea202a6006425630c086c,FFD8FFE11317457869660000,200,266,Upload原图,
王银玲,https://www.gy3y.cn/ks/nkxt/zzyxk/doctor_559.html,实采,,https://www.gy3y.cn/Upload/202506/638851610089635385.jpg,01_试点医院/广州医科大学附属第三医院/照片/王银玲-荔湾院区重症医学科（ICU）-主治医师-广州医科大学附属第三医院.jpg,30922,1914dd78f4856f4d6e9d12c48cdc315f65a159494e4c0c63c39a12418b21d2bf,FFD8FFE11305457869660000,200,266,Upload原图,
陈秉均,https://www.gy3y.cn/ks/hp/fck/ck/doctor_560.html,实采,,https://www.gy3y.cn/Upload/202506/638851616950567085.jpg,01_试点医院/广州医科大学附属第三医院/照片/陈秉均-黄埔院区产科-未标注-广州医科大学附属第三医院.jpg,32218,cf72c47031a868162acded9bae5d2ea4a4d5edabd9f19e1c4984bb361ff1b4a2,FFD8FFE113E1457869660000,200,266,Upload原图,
方畅平,https://www.gy3y.cn/ks/hp/fck/ck/doctor_561.html,实采,,https://www.gy3y.cn/Upload/202506/638851617877775337.jpg,01_试点医院/广州医科大学附属第三医院/照片/方畅平-黄埔院区产科-医师-广州医科大学附属第三医院.jpg,34796,1744a31847e58a0f976e70aa3adc8caed75d5cdf5f5de7a3a666b828e0e392f0,FFD8FFE115C2457869660000,200,266,Upload原图,
黄珺,https://www.gy3y.cn/ks/hp/fck/ck/doctor_562.html,失败,占位图,,,,,,,,,占位图
李霞林,https://www.gy3y.cn/ks/hp/fck/ck/doctor_563.html,实采,,https://www.gy3y.cn/Upload/202506/638851620902321436.jpg,01_试点医院/广州医科大学附属第三医院/照片/李霞林-黄埔院区产科-未标注-广州医科大学附属第三医院.jpg,31333,4f2d528cf73ca4a213232e32d28b99154528146e218d741d4711b8ebf70b2e5b,FFD8FFE1134F457869660000,200,266,Upload原图,
梁新月,https://www.gy3y.cn/ks/hp/fck/ck/doctor_564.html,实采,,https://www.gy3y.cn/Upload/202506/638851622722511664.jpg,01_试点医院/广州医科大学附属第三医院/照片/梁新月-黄埔院区产科-住院医师-广州医科大学附属第三医院.jpg,31081,a82914c6222fe6dc7dfdfae158cdcd1137033e46856caa76d80740a292079904,FFD8FFE11312457869660000,200,266,Upload原图,
