姓名,来源链接,状态,失败三态,照片链接,照片文件,字节数,SHA-256,宽,高,错误证据
郑峰,https://www.zssy.com.cn/node/14158,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/2013070211570582824712.jpg,01_试点医院/中山大学附属第三医院/照片/郑峰-胃肠外科-副主任医师-中山大学附属第三医院.jpg,9453,bd02878575aed5132fa1e00f3a6c28ad9ebef044523f9a5658b5b94c544461ec,115,150,
郭卫平,https://www.zssy.com.cn/node/14157,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E9%83%AD%E5%8D%AB%E5%B9%B3.jpg,01_试点医院/中山大学附属第三医院/照片/郭卫平-胃肠外科-副主任医师-中山大学附属第三医院.jpg,225562,36164456708186615e34d29731cd7b702d7efe713428797a3493fa72f3a84661,1000,1400,
陈图锋,https://www.zssy.com.cn/node/14155,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/2014031916412610200912.jpg,01_试点医院/中山大学附属第三医院/照片/陈图锋-胃肠外科-主任医师-中山大学附属第三医院.jpg,208895,1f000ca9adc028fc15bfb670132e0e787ddb0f825c64b6f1c4ab60b9dae074c1,2256,3008,
魏波,https://www.zssy.com.cn/node/14159,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/2013100816164414208327.jpg,01_试点医院/中山大学附属第三医院/照片/魏波-胃肠外科-主任医师-中山大学附属第三医院.jpg,8587,75626beebc1e628c8a82f42e7b61ab71ed8785f25702f6e952e822002821c80e,100,130,
黄勇,https://www.zssy.com.cn/node/14154,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E9%BB%84%E5%8B%87_0.jpg,01_试点医院/中山大学附属第三医院/照片/黄勇-胃肠外科-副主任医师-中山大学附属第三医院.jpg,427850,e3c1d8a4232425f9fe808f6e0846d1b270a7841d2925fc45812a303f224a81dc,1960,2888,
黄江龙,https://www.zssy.com.cn/node/15310,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E9%BB%84%E6%B1%9F%E9%BE%99.jpg,01_试点医院/中山大学附属第三医院/照片/黄江龙-胃肠外科-副主任医师-中山大学附属第三医院.jpg,92805,674570ee92b0f90d618bbb614380db4c2aefd284de638e818597f4d63382aac4,1080,1620,
吴本权,https://www.zssy.com.cn/node/15560,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E5%BE%AE%E4%BF%A1%E5%9B%BE%E7%89%87_20210916160152.png,01_试点医院/中山大学附属第三医院/照片/吴本权-胸痛中心-主任医师-中山大学附属第三医院.png,98046,67d540745ad8800c9d23b149793f9563accef98b6d3b175b8a21fbc729ccad1d,227,293,
吴震,https://www.zssy.com.cn/node/15563,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E5%BE%AE%E4%BF%A1%E5%9B%BE%E7%89%87_20210916153708.jpg,01_试点医院/中山大学附属第三医院/照片/吴震-胸痛中心-副主任医师-中山大学附属第三医院.jpg,560676,d2b6b2f6158e551096a8468a7237eb9a0a481afe7ba9c25dc5cc35438967edbf,1080,1620,
张永标,https://www.zssy.com.cn/node/15562,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E5%BE%AE%E4%BF%A1%E5%9B%BE%E7%89%87_20210916153757.png,01_试点医院/中山大学附属第三医院/照片/张永标-胸痛中心-主任医师-中山大学附属第三医院.png,100700,96cd596ddbb7c783e370df91a99d5469fcb7deae8835748586797bf0b0d4d09c,194,263,
钱孝贤,https://www.zssy.com.cn/node/15561,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/_DSC8340.jpg,01_试点医院/中山大学附属第三医院/照片/钱孝贤-胸痛中心-主任医师-中山大学附属第三医院.jpg,1008957,021d1d2d42e7fe0c954882cf149b1b134b59a788e56ea71f3a7e46ed534f9141,1784,2681,
何磊,https://www.zssy.com.cn/node/15479,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/c5810a6b193a9618bbdb518da74fec6.png,01_试点医院/中山大学附属第三医院/照片/何磊-脊柱侧弯中心-副主任医师-中山大学附属第三医院.png,133871,76a3fe5050bf43eacaf22d249eb017368625caded6ad16a60b712047a68594bc,244,325,
周攀,https://www.zssy.com.cn/node/29985,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/1_18.jpg,01_试点医院/中山大学附属第三医院/照片/周攀-脊柱侧弯中心-医师-中山大学附属第三医院.jpg,362675,b576d1ce4a9fd253e69de069986b433158aa572797b89778906d5cf50024a17b,1879,2334,
戎利民,https://www.zssy.com.cn/node/15256,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/507c7cb82fc795935a631b06665c656.png,01_试点医院/中山大学附属第三医院/照片/戎利民-脊柱侧弯中心-主任医师-中山大学附属第三医院.png,149196,09e4c97597cadc585d3b6032aef5bfdfc4e216e72fec5831480194b033db7ecd,270,282,
杨军林,https://www.zssy.com.cn/node/15275,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/d1dbe0586b4b2cc861a3f7fb00d69fc.jpg,01_试点医院/中山大学附属第三医院/照片/杨军林-脊柱侧弯中心-主任医师-中山大学附属第三医院.jpg,9207,3b2fc14520d76590eb1211363e36365a3959fd4f7f2e80931113e4f85ba72c54,183,244,
黄紫房,https://www.zssy.com.cn/node/20687,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E9%BB%84%E7%B4%AB%E6%88%BF2.png,01_试点医院/中山大学附属第三医院/照片/黄紫房-脊柱侧弯中心-副主任医师-中山大学附属第三医院.png,133945,4391f8611ce4ae80653da92c2fcc753d25be96a6b157b03cb3dde9bef427fafa,213,304,
张冠华,https://www.zssy.com.cn/node/16233,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E5%9B%BE%E7%89%873_0.png,01_试点医院/中山大学附属第三医院/照片/张冠华-脑血管外科-主治医师-中山大学附属第三医院.png,69670,605fd886f39d8ce8d14d03d71b8b33339d4fb9bbd3c11f85e436756d86fd9416,281,374,
李铁林,https://www.zssy.com.cn/node/16231,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E6%9D%8E%E9%93%81%E6%9E%97.png,01_试点医院/中山大学附属第三医院/照片/李铁林-脑血管外科-主任医师-中山大学附属第三医院.png,329599,4755ba0ec980eee19c9da7d509fa001901b351bc2a68b6f3002ac110abbeea33,523,730,
柳亚启,https://www.zssy.com.cn/node/16232,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E7%85%A7%E7%89%87%20%E6%9F%B3%E4%BA%9A%E5%90%AF.jpg,01_试点医院/中山大学附属第三医院/照片/柳亚启-脑血管外科-主治医师-中山大学附属第三医院.jpg,72280,5cd53d9a7125c1b40ab9f738e102f0281d1f44db5c110f7dc8afba7357ebd2e5,492,716,
汪求精,https://www.zssy.com.cn/node/14226,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/2019102618483182132841.jpg,01_试点医院/中山大学附属第三医院/照片/汪求精-脑血管外科-主任医师-中山大学附属第三医院.jpg,1531911,9d41fdb44d1ba92be90321b1db6b2059e3c094777eb7b1ef34ac8947146e148f,2071,2448,
黄晓飞,https://www.zssy.com.cn/node/23590,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E5%9B%BE%E7%89%872_4.png,01_试点医院/中山大学附属第三医院/照片/黄晓飞-脑血管外科-医师-中山大学附属第三医院.png,88362,ee91b257b0f14039d4e6fbbb313416465a944cc83f95c4ace37ef4309a87898c,295,441,
刘星菱,https://www.zssy.com.cn/node/15424,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E5%9B%BE%E7%89%871111.png,01_试点医院/中山大学附属第三医院/照片/刘星菱-药剂科-副主任药师-中山大学附属第三医院.png,575755,ed3c3b2790a2f60522bb899315ef241f8fbdb94ee55a1ae58e35915dc790f15d,800,800,
刘珠英,https://www.zssy.com.cn/node/29788,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E5%9B%BE%E7%89%872_9.png,01_试点医院/中山大学附属第三医院/照片/刘珠英-药剂科-副主任药师-中山大学附属第三医院.png,1437844,4ccb2d303c643485db74bfbe4e9cf8cd40e8f77b301ab896c866c77abed65cd7,1280,1280,
徐乐加,https://www.zssy.com.cn/node/29791,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E5%9B%BE%E7%89%87111.png,01_试点医院/中山大学附属第三医院/照片/徐乐加-药剂科-副主任药师-中山大学附属第三医院.png,964767,6d846826ef10f9600077fe24a710fb12df0b51b834ee489decbaefaf07c71349,1019,1173,
李烨,https://www.zssy.com.cn/node/29790,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E5%9B%BE%E7%89%87122.png,01_试点医院/中山大学附属第三医院/照片/李烨-药剂科-副主任药师-中山大学附属第三医院.png,233021,eb58eabc54ec59678ab89ac1b66c0a5044f40cb9d39d8180475d236f9b6985a2,429,623,
李艳芳,https://www.zssy.com.cn/node/15428,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E5%9B%BE%E7%89%871_4.png,01_试点医院/中山大学附属第三医院/照片/李艳芳-药剂科-副主任药师-中山大学附属第三医院.png,170387,52eb4cc8aa3f52367d0752c3dffbfaec08829d869706d5faeb1ab4e7e19f8eca,402,504,
罗宇燕,https://www.zssy.com.cn/node/28226,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E7%BD%97%E5%AE%87%E7%87%95.png,01_试点医院/中山大学附属第三医院/照片/罗宇燕-药剂科-副主任药师-中山大学附属第三医院.png,292417,df734f18abd7bb56f4dde9f30cffe127fffdf8a26a91bee9a34e4bfcbe55222f,596,746,
药剂科,https://www.zssy.com.cn/node/14088,失败,无照片容器,,,,,,,无照片容器
何易,https://www.zssy.com.cn/node/16728,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/213.jpg,01_试点医院/中山大学附属第三医院/照片/何易-血液内科-副主任医师-中山大学附属第三医院.jpg,42828,dc9e9a19a92d1f004596f5680fb4562d225998569d948f49936684a42d0f1800,426,599,
刘加军,https://www.zssy.com.cn/node/14198,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E5%88%98%E5%8A%A0%E5%86%9B_0.png,01_试点医院/中山大学附属第三医院/照片/刘加军-血液内科-主任医师-中山大学附属第三医院.png,205416,96f600a7f86ce6378998adbe37a799099ddac460aa7457e95060ef9454116d7e,339,407,
刘成成,https://www.zssy.com.cn/node/29151,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/09%E5%89%AF%E4%B8%BB%E4%BB%BB%E5%8C%BB%E5%B8%88%EF%BC%9A%E5%88%98%E6%88%90%E6%88%90%281%29.jpg,01_试点医院/中山大学附属第三医院/照片/刘成成-血液内科-副主任医师-中山大学附属第三医院.jpg,1683052,43490115627eea62c5b6903d6e7d663a42e262ddacef69614074a0ab4425a917,3426,4488,
刘玲玲,https://www.zssy.com.cn/node/16730,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/123123.jpg,01_试点医院/中山大学附属第三医院/照片/刘玲玲-血液内科-副主任医师-中山大学附属第三医院.jpg,109303,a999636317c33c3ba719c999064fec53ce2e674e03ee9890f6589ab7e3aa02b4,1080,1620,
孙燕玲,https://www.zssy.com.cn/node/29150,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/08%E5%89%AF%E4%B8%BB%E4%BB%BB%E5%8C%BB%E5%B8%88%EF%BC%9A%E5%AD%99%E7%87%95%E7%8E%B2.jpg,01_试点医院/中山大学附属第三医院/照片/孙燕玲-血液内科-副主任医师-中山大学附属第三医院.jpg,1822709,8050a11fcbd76af7149c9893e0ff1528d87ef9d9e8a85b48c1aa5f0c5d02af93,2102,3000,
张玲,https://www.zssy.com.cn/node/29149,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/07%E5%89%AF%E4%B8%BB%E4%BB%BB%E5%8C%BB%E5%B8%88%E5%BC%A0%E7%8E%B2_2.jpg,01_试点医院/中山大学附属第三医院/照片/张玲-血液内科-副主任医师-中山大学附属第三医院.jpg,68974,950758781dc400b72edf7c3178dc87b01ad23355e09dc57feb491f96c8c73a82,975,1199,
张祥忠,https://www.zssy.com.cn/node/14200,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/1_8.jpg,01_试点医院/中山大学附属第三医院/照片/张祥忠-血液内科-主任医师-中山大学附属第三医院.jpg,23723,35e3e5f4d18e9217f00d9514a3f87e3d5423b813d056333f2d7fd0ae26cd4680,296,395,
张競文,https://www.zssy.com.cn/node/29152,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/01%E7%A7%91%E5%89%AF%E4%B8%BB%E4%BB%BB%20%E5%89%AF%E4%B8%BB%E4%BB%BB%E5%8C%BB%E5%B8%88%EF%BC%9A%E5%BC%A0%E7%AB%B6%E6%96%87%281%29.jpg,01_试点医院/中山大学附属第三医院/照片/张競文-血液内科-副主任医师-中山大学附属第三医院.jpg,1662869,b8741837688767c3fc42684afd381ec1276d813a13fe8c21664d8ba98b6a97cd,3426,4488,
方志刚,https://www.zssy.com.cn/node/16727,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/321.jpg,01_试点医院/中山大学附属第三医院/照片/方志刚-血液内科-副主任医师-中山大学附属第三医院.jpg,17335,2af0cb49e9cf4bc46a5596ecd28a34d5a607b80e3d291a92ba2bd601e7d423ff,286,416,
李旭东,https://www.zssy.com.cn/node/16726,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E6%9D%8E%E6%97%AD%E4%B8%9C.jpg,01_试点医院/中山大学附属第三医院/照片/李旭东-血液内科-副主任医师-中山大学附属第三医院.jpg,155539,e359dba85b280a07e2cad4d15e392052408c0f66328f0e88bb8e3523e1ab177e,1080,1512,
肖若芝,https://www.zssy.com.cn/node/14199,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E8%82%96%E8%8B%A5%E8%8A%9D_%E5%89%AF%E6%9C%AC.jpg,01_试点医院/中山大学附属第三医院/照片/肖若芝-血液内科-主任医师-中山大学附属第三医院.jpg,458669,0778b7edcd03e802ae74454569612f8116ef09a29a422e1e0bb02c237b8425a8,1298,1923,
血液内科,https://www.zssy.com.cn/node/6010,失败,无照片容器,,,,,,,无照片容器
郑永江,https://www.zssy.com.cn/node/16725,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/22_0.jpg,01_试点医院/中山大学附属第三医院/照片/郑永江-血液内科-主任医师-中山大学附属第三医院.jpg,357495,4279a908c3943aadc3c5126a5467d875216b37d32b4cbe14e2677cec1fa208e3,727,1091,
龙冰,https://www.zssy.com.cn/node/16729,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E9%BE%99%E5%86%B0_%E5%89%AF%E6%9C%AC.jpg,01_试点医院/中山大学附属第三医院/照片/龙冰-血液内科-副主任医师-中山大学附属第三医院.jpg,413421,1984fb1e59d39eca1771350e7f4cc7604d21783360683812dc463aec8dabe1b0,1313,1961,
龙梓洁,https://www.zssy.com.cn/node/14113,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/22.jpg,01_试点医院/中山大学附属第三医院/照片/龙梓洁-血液内科-研究员-中山大学附属第三医院.jpg,1083813,83798a58cec2021771c3c1f92ee7d3c445a9bbe21163cabe2eec86e2250784a2,2688,4032,
殷恒讳,https://www.zssy.com.cn/node/15415,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E5%BE%AE%E4%BF%A1%E5%9B%BE%E7%89%87_20210903173815.jpg,01_试点医院/中山大学附属第三医院/照片/殷恒讳-血管外科-主任医师-中山大学附属第三医院.jpg,42797,f35da2caccfddc54b7961cee239c026e35b75df3b18f0792643225996116a3aa,414,602,
血管外科,https://www.zssy.com.cn/node/15417,失败,无照片容器,,,,,,,无照片容器
钱结胜,https://www.zssy.com.cn/node/15416,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E5%BE%AE%E4%BF%A1%E5%9B%BE%E7%89%87_20210903175725.jpg,01_试点医院/中山大学附属第三医院/照片/钱结胜-血管外科-副主任医师-中山大学附属第三医院.jpg,94111,a53b6195b6bffcf0f8cf771f1b6e60b57487412bb3888c235c076c6c2073c72f,1080,1571,
刘佳,https://www.zssy.com.cn/node/29852,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E5%BE%AE%E4%BF%A1%E5%9B%BE%E7%89%87_20260410144554_134_5.jpg,01_试点医院/中山大学附属第三医院/照片/刘佳-超声科-副主任医师-中山大学附属第三医院.jpg,591507,5b68374f1e20d02d39e43b820e4375b303e3ac57a5b90be073d44cbf604aa1a5,2418,2425,
吴曼丽,https://www.zssy.com.cn/node/29846,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E5%90%B4%E6%9B%BC.jpg,01_试点医院/中山大学附属第三医院/照片/吴曼丽-超声科-副主任医师-中山大学附属第三医院.jpg,958173,7c62c5cc0de6f1951cca19964b40f455894e9a3bf7413f7dcc4dc347082f208e,2648,3972,
吴莉莉,https://www.zssy.com.cn/node/20261,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E5%90%B4%E8%8E%89%E8%8E%89.jpg,01_试点医院/中山大学附属第三医院/照片/吴莉莉-超声科-副主任医师-中山大学附属第三医院.jpg,1932473,a9b4ad81431addf710b9f9e6203c9ce53384d6afc8f62e435cd0ce2b6e4064f6,2840,4260,
张婷,https://www.zssy.com.cn/node/20262,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E5%BC%A0%E5%A9%B7.jpg,01_试点医院/中山大学附属第三医院/照片/张婷-超声科-副主任医师-中山大学附属第三医院.jpg,1519052,840a7c89a3fb41bdbe15f1cf7e294a35acf7be59ea5def995f2256de7670c4b1,2488,3732,
张曼,https://www.zssy.com.cn/node/29853,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E5%BE%AE%E4%BF%A1%E5%9B%BE%E7%89%87_20260407142449_130_5_0.jpg,01_试点医院/中山大学附属第三医院/照片/张曼-超声科-副主任医师-中山大学附属第三医院.jpg,572349,69ac14d07d1a0af2337ba85c37725f0481c7d87c7e07183e4f327c145363ff5d,3760,2506,
张红君,https://www.zssy.com.cn/node/29847,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E5%BC%A0%E7%BA%A2.jpg,01_试点医院/中山大学附属第三医院/照片/张红君-超声科-副主任医师-中山大学附属第三医院.jpg,1723404,c877785f0d97cef5634fc1b5c7aaad79b7a6bc3a20892421278838f182cbb843,2840,4260,
张辉,https://www.zssy.com.cn/node/11188,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E5%BC%A0%E8%BE%89.jpg,01_试点医院/中山大学附属第三医院/照片/张辉-超声科-副主任医师-中山大学附属第三医院.jpg,73967,52abc2b630e79a328e842782c709db62469c813de2f9a0394d5dc072774293f4,1080,1620,
曲恩泽,https://www.zssy.com.cn/node/29840,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E6%9B%B2.jpg,01_试点医院/中山大学附属第三医院/照片/曲恩泽-超声科-副主任医师-中山大学附属第三医院.jpg,749740,e0ed236a48334e566bf681770d28e858f47eddd8755b0318f16eebf59c2d58db,1787,2680,
曹君妍,https://www.zssy.com.cn/node/29848,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E6%9B%B9.jpg,01_试点医院/中山大学附属第三医院/照片/曹君妍-超声科-副主任医师-中山大学附属第三医院.jpg,683556,2d8d0831077c02396f71e3cb697b5d1835f20bc81b9a8fc586481e2afe6a2caa,2000,2748,
曾庆劲,https://www.zssy.com.cn/node/29849,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E6%9B%BE%E5%BA%86.jpg,01_试点医院/中山大学附属第三医院/照片/曾庆劲-超声科-副主任医师-中山大学附属第三医院.jpg,1446279,506110297ce3e1a11a85b0cbafbb38bd0c363a252644572fa64254f6dce7371e,2840,4260,
李凯,https://www.zssy.com.cn/node/11221,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E6%9D%8E%E5%87%AF.jpg,01_试点医院/中山大学附属第三医院/照片/李凯-超声科-主任医师-中山大学附属第三医院.jpg,1681735,c80408b6dff9501d36efcedae295a74caea85bc3a99efacd7a3f5bcd24c8f39a,2840,4260,
毛永江,https://www.zssy.com.cn/node/11187,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E6%AF%9B%E6%B0%B8%E6%B1%9F.jpg,01_试点医院/中山大学附属第三医院/照片/毛永江-超声科-副主任医师-中山大学附属第三医院.jpg,968357,e9dfb0ae31e8f9cf28c28a09ae2ed5e2fb5a093453ac7e6aceb922c7ff4faf83,2077,3115,
谭雷,https://www.zssy.com.cn/node/29845,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E8%B0%AD_0.jpg,01_试点医院/中山大学附属第三医院/照片/谭雷-超声科-副主任医师-中山大学附属第三医院.jpg,901647,707cd59a540fc6fd6df944f10503b8b5e2107db735b097bee4a81e2a3580a4eb,2123,3184,
超声科,https://www.zssy.com.cn/node/15178,失败,无照片容器,,,,,,,无照片容器
邹旻红,https://www.zssy.com.cn/node/29839,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E9%82%B9.jpg,01_试点医院/中山大学附属第三医院/照片/邹旻红-超声科-副主任医师-中山大学附属第三医院.jpg,250285,15d228c5355088ee91d9e2f124b0b9107edd156ef2c2a74fe869727967556e1a,1280,1280,
郭欢仪,https://www.zssy.com.cn/node/29844,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E9%83%AD_0.jpg,01_试点医院/中山大学附属第三医院/照片/郭欢仪-超声科-副主任医师-中山大学附属第三医院.jpg,753530,3debf8af373e117b52f74b54ec77c048da90b73afcb4053a856c9bec6d252c96,3720,2480,
钟钧琳,https://www.zssy.com.cn/node/29843,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E9%92%9F_0.jpg,01_试点医院/中山大学附属第三医院/照片/钟钧琳-超声科-副主任医师-中山大学附属第三医院.jpg,79791,9b0f50c483b8762406ce9dad0e332f3b85125dbbe1dc79aae22c0af287ca4db4,845,1267,
龙颖琳,https://www.zssy.com.cn/node/29851,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E5%BE%AE%E4%BF%A1%E5%9B%BE%E7%89%87_20260602114621_15_93.jpg,01_试点医院/中山大学附属第三医院/照片/龙颖琳-超声科-副主任医师-中山大学附属第三医院.jpg,69357,8fc3a241444ac6f3943f818dae2bce4fe4cc97769c10253e3ee0175e086b5a18,1280,1920,
袁青,https://www.zssy.com.cn/node/28394,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E5%BE%AE%E4%BF%A1%E5%9B%BE%E7%89%87_20250620151023.jpg,01_试点医院/中山大学附属第三医院/照片/袁青-输血科-副主任技师-中山大学附属第三医院.jpg,78678,37eaa2ef861620201e6187acac531ad71dd8697493e73977871dd9538438f0ee,850,1252,
输血科,https://www.zssy.com.cn/node/14092,失败,无照片容器,,,,,,,无照片容器
邹勇,https://www.zssy.com.cn/node/11229,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E5%BE%AE%E4%BF%A1%E5%9B%BE%E7%89%87_20210908154357_1.jpg,01_试点医院/中山大学附属第三医院/照片/邹勇-输血科-主任技师-中山大学附属第三医院.jpg,98832,ac742584b9374fea01f3cf08daf88b83a4f137e9d1ac11003692a3b15e6bd92e,1280,1706,
陆英,https://www.zssy.com.cn/node/11180,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E9%99%86%E8%8B%B1.jpg,01_试点医院/中山大学附属第三医院/照片/陆英-输血科-副主任医师-中山大学附属第三医院.jpg,1191988,f67e3ce093206d9c520adcbb231c871d618a3ed69a6face4b6806f0293515439,2687,2702,
吴小琴,https://www.zssy.com.cn/node/28779,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/1754377402767.jpg,01_试点医院/中山大学附属第三医院/照片/吴小琴-酒精性肝病中心-副主任医师-中山大学附属第三医院.png,938573,0b9a228c1e48cf7d3dfc74e48b70f64e25230749350638ccbf83714bb84fef0a,624,836,
吴斌,https://www.zssy.com.cn/node/15404,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E5%90%B4.jpg,01_试点医院/中山大学附属第三医院/照片/吴斌-酒精性肝病中心-主任医师-中山大学附属第三医院.jpg,46930,c093fd945de2cbd5ca07ac1d03b8b1057c04aa7e79f89b279c9faea5280bfa3e,647,843,
李建忠,https://www.zssy.com.cn/node/22687,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E6%9D%8E_1.jpg,01_试点医院/中山大学附属第三医院/照片/李建忠-酒精性肝病中心-副主任医师-中山大学附属第三医院.jpg,77444,1af645bbacf070fa0d51cac57bcf85d241dbac14d43de2ddf55f55f7646a3788,563,747,
李雷佳,https://www.zssy.com.cn/node/22690,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E9%9B%B7%E4%BD%B3.jpg,01_试点医院/中山大学附属第三医院/照片/李雷佳-酒精性肝病中心-副主任医师-中山大学附属第三医院.jpg,26715,ff64557c51b38f1928b6b6d12952ecbe7b59631ae44a3bf0dcdf0dabf27ba120,587,756,
杨逸冬,https://www.zssy.com.cn/node/15418,实采,,https://www.zssy.com.cn/sites/zssy.prod.sysucloud1.sysu.edu.cn/files/%E6%9D%A8%E9%80%B8%E5%86%AC1.jpg,01_试点医院/中山大学附属第三医院/照片/杨逸冬-酒精性肝病中心-主任医师-中山大学附属第三医院.jpg,82303,2f9f2879304c7bc5b98a8d46047bab2d2a2fa27f3f08f9e89ad22fc07aa05d3f,673,897,
