详情ID,姓名,来源链接,状态,失败分类,照片引用数,照片链接,照片文件,声明格式,实际格式,字节数,SHA-256,宽,高,来源批次,错误证据
422,刘彦晓雪,https://www.smukqyy.cn/prods/385/422,实采,,1,https://www.smukqyy.cn/Uploads/Upload/2020-10-26/5f962bf733ca1.png,01_试点医院/南方医科大学口腔医院(海珠广场院区)/照片/刘彦晓雪-儿童口腔科-主治医师-南方医科大学口腔医院(海珠广场院区).png,png,png,501888,a1df95d20380e2105d4ea930d615af413726a1e106736b9c94485d5bf8590991,289,433,FULL_FETCH,
423,唐汝萍,https://www.smukqyy.cn/prods/385/423,实采,,1,https://www.smukqyy.cn/Uploads/Upload/2024-04-23/662713494c64e.png,01_试点医院/南方医科大学口腔医院(海珠广场院区)/照片/唐汝萍-儿童口腔科-主治医师-南方医科大学口腔医院(海珠广场院区).png,png,png,721151,16434dd071556033e893e995f1d5b7eb9e4308cee2fa16be82df01d8dc10ce9f,1196,1200,FULL_FETCH,
580,孙丞君,https://www.smukqyy.cn/prods/385/580,实采,,1,https://www.smukqyy.cn/Uploads/Upload/2023-03-13/640eec4a0dedb.jpg,01_试点医院/南方医科大学口腔医院(海珠广场院区)/照片/孙丞君-儿童口腔科-主治医师-南方医科大学口腔医院(海珠广场院区).jpg,jpg,jpg,658350,8f1cbbcc003c87494aee0006952a828f6fdd9bbf003fcef5157ff3c9ee90d90f,1000,1500,FULL_FETCH,
428,李美美,https://www.smukqyy.cn/prods/385/428,实采,,1,https://www.smukqyy.cn/Uploads/Upload/2024-06-21/66753d533c961.jpg,01_试点医院/南方医科大学口腔医院(海珠广场院区)/照片/李美美-儿童口腔科-主治医师-南方医科大学口腔医院(海珠广场院区).jpg,jpg,jpg,102327,d467e3dbc9828f942d0f1f7449fe2d051b3ee5e13c8757ad8ae55dd3e3dc6248,1280,1920,FULL_FETCH,
641,熊华翠,https://www.smukqyy.cn/prods/385/641,实采,,1,https://www.smukqyy.cn/Uploads/Upload//2025-04-22/174531719793431.jpg,01_试点医院/南方医科大学口腔医院(海珠广场院区)/照片/熊华翠-儿童口腔科-副主任医师-南方医科大学口腔医院(海珠广场院区).jpg,jpg,jpg,522338,7f94dbd0146c84f81d72f722650c7d7c5eb37f8897dd56410712a60ca7a89e8a,780,1134,TRIAL_REUSE,
316,谢远雯,https://www.smukqyy.cn/prods/385/316,实采,,1,https://www.smukqyy.cn/Uploads/Upload/2020-10-26/5f962a34a5cb8.png,01_试点医院/南方医科大学口腔医院(海珠广场院区)/照片/谢远雯-儿童口腔科-主治医师-南方医科大学口腔医院(海珠广场院区).png,png,png,397935,801875ebd9f4d76a8d4a193f6c28883f9e70857030d3c239d93e64ea7e5c84c7,257,386,FULL_FETCH,
635,邱欢欢,https://www.smukqyy.cn/prods/385/635,实采,,1,https://www.smukqyy.cn/Uploads/Upload//2025-01-09/173639039879195.jpg,01_试点医院/南方医科大学口腔医院(海珠广场院区)/照片/邱欢欢-儿童口腔科-医师-南方医科大学口腔医院(海珠广场院区).jpg,jpg,jpg,1949890,7eeb38a699e3fcdefd24bf7b689b3de68595e723ac5070f87d40cca442c3d154,2763,4143,FULL_FETCH,
570,陈亚男,https://www.smukqyy.cn/prods/385/570,实采,,1,https://www.smukqyy.cn/Uploads/Upload/2022-09-15/6322d1257fd21.jpg,01_试点医院/南方医科大学口腔医院(海珠广场院区)/照片/陈亚男-儿童口腔科-主治医师-南方医科大学口腔医院(海珠广场院区).jpg,jpg,jpg,128678,4940b5bfc818289b1fcde0f3553993d08dad45846a2ad248cf2930a6daf7d495,320,465,FULL_FETCH,
569,陈希彦,https://www.smukqyy.cn/prods/385/569,实采,,1,https://www.smukqyy.cn/Uploads/Upload/2022-09-15/63229aedea2a6.jpg,01_试点医院/南方医科大学口腔医院(海珠广场院区)/照片/陈希彦-儿童口腔科-主治医师-南方医科大学口腔医院(海珠广场院区).jpg,jpg,jpg,102652,4141c5dc0254cb8e1fa84f91408249f83b1ff55227d4d64412db41b70cfc10e6,320,465,FULL_FETCH,
328,陈柯,https://www.smukqyy.cn/prods/385/328,实采,,1,https://www.smukqyy.cn/Uploads/Upload/2020-10-26/5f9628c716aac.png,01_试点医院/南方医科大学口腔医院(海珠广场院区)/照片/陈柯-儿童口腔科-主任医师-南方医科大学口腔医院(海珠广场院区).png,png,png,501888,df54c65d49c71732e24a8e45571e3f1501a781bf2e35a645332a247816722ea5,289,433,FULL_FETCH,
505,陈浩玲,https://www.smukqyy.cn/prods/385/505,实采,,1,https://www.smukqyy.cn/Uploads/Upload/2022-07-19/62d656902ac79.jpg,01_试点医院/南方医科大学口腔医院(海珠广场院区)/照片/陈浩玲-儿童口腔科-主治医师-南方医科大学口腔医院(海珠广场院区).jpg,jpg,jpg,563026,3ec206b170244cc07af346a2cc6927f43109c99618a98cc1a0105047b57561d5,890,1246,FULL_FETCH,
507,陈焱,https://www.smukqyy.cn/prods/385/507,实采,,1,https://www.smukqyy.cn/Uploads/Upload/2021-08-03/6108fb7366e0d.jpg,01_试点医院/南方医科大学口腔医院(海珠广场院区)/照片/陈焱-儿童口腔科-主治医师-南方医科大学口腔医院(海珠广场院区).jpg,jpg,jpg,133030,c4b87ff57fe788e3d4080d29ab0029ea0319f5f35f3207c4fbc5bc621a9a210f,330,492,FULL_FETCH,
626,刘俊峰,https://www.smukqyy.cn/prods/343/626,实采,,1,https://www.smukqyy.cn/Uploads/Upload//2024-11-05/173079382540313.png,01_试点医院/南方医科大学口腔医院(海珠广场院区)/照片/刘俊峰-口腔正畸科-副主任医师-南方医科大学口腔医院(海珠广场院区).jpg,png,jpg,119240,93dfc54dfbb932054615a6dd7c5096eb4ce731692e5a205772ffafce69d50937,570,672,FULL_FETCH,
20,张文忠,https://www.smukqyy.cn/prods/343/20,实采,,1,https://www.smukqyy.cn/Uploads/Upload//cn/user_image/zj/zwz.jpg,01_试点医院/南方医科大学口腔医院(海珠广场院区)/照片/张文忠-口腔正畸科-主任医师-南方医科大学口腔医院(海珠广场院区).jpg,jpg,jpg,71876,aae98996a2945cd18fbd9ee24a269ad2c35abb95e681b47f16edac69e652804b,500,750,FULL_FETCH,
314,张超,https://www.smukqyy.cn/prods/343/314,实采,,1,https://www.smukqyy.cn/Uploads/Upload/2018-10-08/5bbb2bab56d5d.JPG,01_试点医院/南方医科大学口腔医院(海珠广场院区)/照片/张超-口腔正畸科-主任医师-南方医科大学口腔医院(海珠广场院区).jpg,jpg,jpg,120359,c291a5545afbbe7f59e7f77b3890ccec523b307d2e92b849a665dffeee850ae3,300,450,FULL_FETCH,
531,张雄,https://www.smukqyy.cn/prods/343/531,实采,,1,https://www.smukqyy.cn/Uploads/Upload/2021-10-22/61725b157f0ab.jpg,01_试点医院/南方医科大学口腔医院(海珠广场院区)/照片/张雄-口腔正畸科-主治医师-南方医科大学口腔医院(海珠广场院区).jpg,jpg,jpg,117388,d06cde859c2470a25a045a174d1bebeca556af2256df1e53aed22dd4481d6c53,300,450,FULL_FETCH,
375,李嫕婧,https://www.smukqyy.cn/prods/343/375,实采,,1,https://www.smukqyy.cn/Uploads/Upload/2020-06-01/5ed4a47b77117.png,01_试点医院/南方医科大学口腔医院(海珠广场院区)/照片/李嫕婧-口腔正畸科-主治医师-南方医科大学口腔医院(海珠广场院区).png,png,png,284735,9af0f9581998c51e33fdbbc81122330fdf492a3403472d0ce998a85ad855001a,398,598,FULL_FETCH,
517,盘月梅,https://www.smukqyy.cn/prods/343/517,实采,,1,https://www.smukqyy.cn/Uploads/Upload/2022-08-05/62ecc79051e11.jpg,01_试点医院/南方医科大学口腔医院(海珠广场院区)/照片/盘月梅-口腔正畸科-主治医师-南方医科大学口腔医院(海珠广场院区).jpg,jpg,jpg,47531,060032e31e604557564266664c8076b2671a6ba69bf5b22f80ae754fd6adcbfa,864,1080,FULL_FETCH,
353,阎梦蝶,https://www.smukqyy.cn/prods/343/353,实采,,1,https://www.smukqyy.cn/Uploads/Upload/2019-08-21/5d5c986fa6e1d.jpg,01_试点医院/南方医科大学口腔医院(海珠广场院区)/照片/阎梦蝶-口腔正畸科-主治医师-南方医科大学口腔医院(海珠广场院区).jpg,jpg,jpg,26260,99194815ed53c77f0b76e2c5cf0261afb103f6f5e0344bcfa1009a2adae5f5af,544,816,FULL_FETCH,
186,丁婧文,https://www.smukqyy.cn/prods/341/186,实采,,1,https://www.smukqyy.cn/Uploads/Upload/2024-07-19/6699c31abfa0a.png,01_试点医院/南方医科大学口腔医院(海珠广场院区)/照片/丁婧文-口腔种植修复科-主治医师-南方医科大学口腔医院(海珠广场院区).png,png,png,85820,983d0ffc4372fc60506e912a65c488097810a022403f3f94aafb86a766c3c15c,257,312,FULL_FETCH,
460,刘文静,https://www.smukqyy.cn/prods/341/460,实采,,1,https://www.smukqyy.cn/Uploads/Upload/2020-12-17/5fdafa9f67411.png,01_试点医院/南方医科大学口腔医院(海珠广场院区)/照片/刘文静-口腔种植修复科-主任医师-南方医科大学口腔医院(海珠广场院区).png,png,png,69877,c8bcc324d93dbf8adc93527d7d0862f91aa831ba78911dcc930b53d01a2967f3,201,302,FULL_FETCH,
310,吕影涛,https://www.smukqyy.cn/prods/341/310,实采,,1,https://www.smukqyy.cn/Uploads/Upload//2025-03-27/174308247356704.png,01_试点医院/南方医科大学口腔医院(海珠广场院区)/照片/吕影涛-口腔种植修复科-副主任医师-南方医科大学口腔医院(海珠广场院区).png,png,png,486373,b07b619d5c3e3215b297ba0ac12753c87412f1597ffd5eface58d31dbc7fb140,891,900,FULL_FETCH,
309,夏玉宏,https://www.smukqyy.cn/prods/341/309,实采,,1,https://www.smukqyy.cn/Uploads/Upload/2021-09-14/614050f7007e9.jpg,01_试点医院/南方医科大学口腔医院(海珠广场院区)/照片/夏玉宏-口腔种植修复科-主治医师-南方医科大学口腔医院(海珠广场院区).jpg,jpg,jpg,228823,63a3af5b08140f2cfcf56db445742750e823dcee7e49a39861cb0f56fe6df912,576,860,FULL_FETCH,
523,梁慧珉,https://www.smukqyy.cn/prods/341/523,实采,,1,https://www.smukqyy.cn/Uploads/Upload//2025-09-12/175764026032115.png,01_试点医院/南方医科大学口腔医院(海珠广场院区)/照片/梁慧珉-口腔种植修复科-医师-南方医科大学口腔医院(海珠广场院区).png,png,png,1913884,3198b5a5da9b5734a74cfdb9879b77faee21188b9a9b1e4b1254c90417735261,1446,1994,TRIAL_REUSE,
646,王丹,https://www.smukqyy.cn/prods/341/646,实采,,1,https://www.smukqyy.cn/Uploads/Upload//2025-04-23/174537374090177.jpg,01_试点医院/南方医科大学口腔医院(海珠广场院区)/照片/王丹-口腔种植修复科-副主任医师-南方医科大学口腔医院(海珠广场院区).jpg,jpg,jpg,91250,ecd9af4502d58c41b79d5f325ff8b058f938080ac98505799eb490fb97128c05,577,860,FULL_FETCH,
627,罗恒,https://www.smukqyy.cn/prods/341/627,实采,,1,https://www.smukqyy.cn/Uploads/Upload//2024-11-21/173216052251431.jpg,01_试点医院/南方医科大学口腔医院(海珠广场院区)/照片/罗恒-口腔种植修复科-副主任医师-南方医科大学口腔医院(海珠广场院区).jpg,jpg,jpg,20631,c31d3762e951f224a0ffc4f07c1de1e53e550b662884b24902d6fc9810d5cd00,586,696,FULL_FETCH,
566,蒋艳萍,https://www.smukqyy.cn/prods/341/566,实采,,1,https://www.smukqyy.cn/Uploads/Upload/2022-09-15/632289a31f90a.jpg,01_试点医院/南方医科大学口腔医院(海珠广场院区)/照片/蒋艳萍-口腔种植修复科-主治医师-南方医科大学口腔医院(海珠广场院区).jpg,jpg,jpg,98299,9b52d0f100947fe90ab684def608b6dd52664870afe7c0a17ba420947adceb76,320,465,FULL_FETCH,
112,谢立本,https://www.smukqyy.cn/prods/341/112,实采,,1,https://www.smukqyy.cn/Uploads/Upload/product0789655001400458169.jpg,01_试点医院/南方医科大学口腔医院(海珠广场院区)/照片/谢立本-口腔种植修复科-副主任医师-南方医科大学口腔医院(海珠广场院区).jpg,jpg,jpg,71346,ad03694da5aabae7d4cd4aac6b1685f86dd36568a123ee2558e09a9153c1acfb,500,750,FULL_FETCH,
484,陈雪霞,https://www.smukqyy.cn/prods/341/484,实采,,1,https://www.smukqyy.cn/Uploads/Upload/2021-09-14/614052536fd73.jpg,01_试点医院/南方医科大学口腔医院(海珠广场院区)/照片/陈雪霞-口腔种植修复科-主治医师-南方医科大学口腔医院(海珠广场院区).jpg,jpg,jpg,238041,4941948f0e3a1c97c21fdb083ddb6cd0bd12e38fc64da48f6541e586e904cf3a,577,860,FULL_FETCH,
575,严思齐,https://www.smukqyy.cn/prods/431/575,实采,,1,https://www.smukqyy.cn/Uploads/Upload/2022-09-15/632303be61eaa.jpg,01_试点医院/南方医科大学口腔医院(海珠广场院区)/照片/严思齐-口腔预防科-主治医师-南方医科大学口腔医院(海珠广场院区).jpg,jpg,jpg,79114,bb75b41e0236d39aa79708d90a2250b53d2f92ff39944eea8a918e1d73877a0d,320,465,FULL_FETCH,
574,唐子荣,https://www.smukqyy.cn/prods/431/574,实采,,1,https://www.smukqyy.cn/Uploads/Upload/2022-09-15/6323032f99538.png,01_试点医院/南方医科大学口腔医院(海珠广场院区)/照片/唐子荣-口腔预防科-主治医师-南方医科大学口腔医院(海珠广场院区).png,png,png,60314,eb3ebc433c3565dfef4b3e811b609c2ffc58e68b17f22c9be69381fae3fbb530,237,355,FULL_FETCH,
571,尹罗屏,https://www.smukqyy.cn/prods/431/571,实采,,1,https://www.smukqyy.cn/Uploads/Upload/2022-09-15/6322d4fbbaf24.jpg,01_试点医院/南方医科大学口腔医院(海珠广场院区)/照片/尹罗屏-口腔预防科-主治医师-南方医科大学口腔医院(海珠广场院区).jpg,jpg,jpg,126211,429c0d5c16655e943560bef25daab392ff28acbff9ca13e86eab6ec29ef85440,320,465,FULL_FETCH,
690,曹恒隆,https://www.smukqyy.cn/prods/431/690,实采,,1,https://www.smukqyy.cn/Uploads/Upload//2025-11-28/176432358774135.jpg,01_试点医院/南方医科大学口腔医院(海珠广场院区)/照片/曹恒隆-口腔预防科-住院医师-南方医科大学口腔医院(海珠广场院区).jpg,jpg,jpg,73918,dff448f56df96ad0cbcae42884f0d9488cf83db85399f4b10029bb2bfe05c075,1280,1392,TRIAL_REUSE,
470,李剑波,https://www.smukqyy.cn/prods/431/470,实采,,1,https://www.smukqyy.cn/Uploads/Upload/2021-01-16/6001de368fd3b.JPG,01_试点医院/南方医科大学口腔医院(海珠广场院区)/照片/李剑波-口腔预防科-副主任医师-南方医科大学口腔医院(海珠广场院区).jpg,jpg,jpg,121231,ef17e16a47274abe45588e1b6e92fdff2c62957de004d3b00e5adbf0a93e32f9,300,450,FULL_FETCH,
332,刘畅,https://www.smukqyy.cn/prods/384/332,实采,,1,https://www.smukqyy.cn/Uploads/Upload/2018-11-22/5bf6465ab50ed.png,01_试点医院/南方医科大学口腔医院(海珠广场院区)/照片/刘畅-口腔颌面外科-主治医师-南方医科大学口腔医院(海珠广场院区).png,png,png,482426,a2bddf8b3bd5ef19daf70624ab7cd1b9309329dccb570c0bc531ee0c7fe57bcb,494,742,FULL_FETCH,
24,郑俊发,https://www.smukqyy.cn/prods/384/24,实采,,1,https://www.smukqyy.cn/Uploads/Upload/2018-07-09/5b4316580072b.JPG,01_试点医院/南方医科大学口腔医院(海珠广场院区)/照片/郑俊发-口腔颌面外科-主任医师-南方医科大学口腔医院(海珠广场院区).jpg,jpg,jpg,119109,9c92b93eb408ce1dc29018131086283140cf4634b2974f90ea083eb2c4e00c24,300,450,FULL_FETCH,
510,金婷婷,https://www.smukqyy.cn/prods/384/510,实采,,1,https://www.smukqyy.cn/Uploads/Upload/2021-08-09/6110f748164f6.jpg,01_试点医院/南方医科大学口腔医院(海珠广场院区)/照片/金婷婷-口腔颌面外科-主治医师-南方医科大学口腔医院(海珠广场院区).jpg,jpg,jpg,289907,f0c5bfa8f20bba720683bca60948a239f497202782baa7ec19a2a6666827a805,554,824,FULL_FETCH,
522,周玥杉,https://www.smukqyy.cn/prods/342/522,实采,,1,https://www.smukqyy.cn/Uploads/Upload/2021-08-27/61289ab43095b.jpg,01_试点医院/南方医科大学口腔医院(海珠广场院区)/照片/周玥杉-牙体牙髓病科一室-主治医师-南方医科大学口腔医院(海珠广场院区).jpg,jpg,jpg,916786,089520e8a2b52431258e461edbed0145d4963c8dfd26c3014f07bc53b8453f5f,991,1477,FULL_FETCH,
