ID,姓名,来源链接,状态,失败分类,分类状态,API category,API keshi_ids,API image 字段原值,照片链接,照片文件,实际格式,字节数,SHA-256,宽,高,来源批次,错误证据
45,李州,https://www.gykqyy.com/list.html?category=55&id=45,失败留空,无照片容器,FINAL,55,5,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
46,李琳娟,https://www.gykqyy.com/list.html?category=55&id=46,失败留空,无照片容器,FINAL,55,5,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
48,营颖,https://www.gykqyy.com/list.html?category=55&id=48,失败留空,无照片容器,FINAL,55,38,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
49,高诗祺,https://www.gykqyy.com/list.html?category=55&id=49,失败留空,无照片容器,FINAL,55,5,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
50,黄宇航,https://www.gykqyy.com/list.html?category=55&id=50,失败留空,无照片容器,FINAL,55,5,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
54,韩国旭,https://www.gykqyy.com/list.html?category=55&id=54,失败留空,无照片容器,FINAL,55,6,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
56,闫璟,https://www.gykqyy.com/list.html?category=55&id=56,失败留空,无照片容器,FINAL,55,31,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
60,韩志琪,https://www.gykqyy.com/list.html?category=55&id=60,失败留空,无照片容器,FINAL,55,6,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
62,朱川东,https://www.gykqyy.com/list.html?category=55&id=62,失败留空,无照片容器,FINAL,55,6,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
63,赵天宇,https://www.gykqyy.com/list.html?category=55&id=63,失败留空,无照片容器,FINAL,55,6,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
67,葛逸飞,https://www.gykqyy.com/list.html?category=55&id=67,失败留空,无照片容器,FINAL,55,7,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
68,刘韦佳,https://www.gykqyy.com/list.html?category=55&id=68,失败留空,无照片容器,FINAL,55,7,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
71,赵丽丹,https://www.gykqyy.com/list.html?category=55&id=71,失败留空,无照片容器,FINAL,55,8,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
75,李倩倩,https://www.gykqyy.com/list.html?category=55&id=75,失败留空,无照片容器,FINAL,55,8,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
76,苗辛超,https://www.gykqyy.com/list.html?category=55&id=76,失败留空,无照片容器,FINAL,55,8,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
78,黄超仪,https://www.gykqyy.com/list.html?category=55&id=78,失败留空,无照片容器,FINAL,55,8,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
85,刘泽妮,https://www.gykqyy.com/list.html?category=55&id=85,失败留空,无照片容器,FINAL,55,10,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
91,向鹏飞,https://www.gykqyy.com/list.html?category=55&id=91,失败留空,无照片容器,FINAL,55,10,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
93,周子伊,https://www.gykqyy.com/list.html?category=55&id=93,失败留空,无照片容器,FINAL,55,37,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
94,李宁,https://www.gykqyy.com/list.html?category=55&id=94,失败留空,无照片容器,FINAL,55,10,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
95,陈璇,https://www.gykqyy.com/list.html?category=55&id=95,失败留空,无照片容器,FINAL,55,10,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
96,张玉静,https://www.gykqyy.com/list.html?category=55&id=96,失败留空,无照片容器,FINAL,55,10,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
97,张晓萌,https://www.gykqyy.com/list.html?category=55&id=97,失败留空,无照片容器,FINAL,55,10,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
100,董惠贤,https://www.gykqyy.com/list.html?category=55&id=100,失败留空,无照片容器,FINAL,55,10,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
109,周灏雯,https://www.gykqyy.com/list.html?category=55&id=109,失败留空,无照片容器,FINAL,55,11,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
113,张先跃,https://www.gykqyy.com/list.html?category=55&id=113,失败留空,无照片容器,FINAL,55,13,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
114,王硕,https://www.gykqyy.com/list.html?category=55&id=114,失败留空,无照片容器,FINAL,55,13,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
115,童晓洁,https://www.gykqyy.com/list.html?category=55&id=115,失败留空,无照片容器,FINAL,55,13,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
119,张兵,https://www.gykqyy.com/list.html?category=55&id=119,失败留空,无照片容器,FINAL,55,13,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
120,王瑜,https://www.gykqyy.com/list.html?category=55&id=120,失败留空,无照片容器,FINAL,55,13,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
121,曹宇鸣,https://www.gykqyy.com/list.html?category=55&id=121,失败留空,无照片容器,FINAL,55,38,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
122,陈宝仪,https://www.gykqyy.com/list.html?category=55&id=122,失败留空,无照片容器,FINAL,55,13,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
130,葛青,https://www.gykqyy.com/list.html?category=55&id=130,失败留空,无照片容器,FINAL,55,14,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
133,陈韵欣,https://www.gykqyy.com/list.html?category=55&id=133,失败留空,无照片容器,FINAL,55,14,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
135,黄茵茵,https://www.gykqyy.com/list.html?category=55&id=135,失败留空,无照片容器,FINAL,55,14,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
142,张颖,https://www.gykqyy.com/list.html?category=55&id=142,失败留空,无照片容器,FINAL,55,30,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
144,朱明静,https://www.gykqyy.com/list.html?category=55&id=144,失败留空,无照片容器,FINAL,55,15,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
145,钟文超,https://www.gykqyy.com/list.html?category=55&id=145,失败留空,无照片容器,FINAL,55,15,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
146,黎星阳,https://www.gykqyy.com/list.html?category=55&id=146,失败留空,无照片容器,FINAL,55,15,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
147,吴安桐,https://www.gykqyy.com/list.html?category=55&id=147,失败留空,无照片容器,FINAL,55,15,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
148,刘振龙,https://www.gykqyy.com/list.html?category=55&id=148,失败留空,无照片容器,FINAL,55,30,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
151,袁珊珊,https://www.gykqyy.com/list.html?category=55&id=151,失败留空,无照片容器,FINAL,55,15,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
153,周凤,https://www.gykqyy.com/list.html?category=55&id=153,失败留空,无照片容器,FINAL,55,16,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
154,徐晓雅,https://www.gykqyy.com/list.html?category=55&id=154,失败留空,无照片容器,FINAL,55,16,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
156,彭博,https://www.gykqyy.com/list.html?category=55&id=156,失败留空,无照片容器,FINAL,55,16,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
158,杨晶晶,https://www.gykqyy.com/list.html?category=55&id=158,失败留空,无照片容器,FINAL,55,16,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
159,闫娈,https://www.gykqyy.com/list.html?category=55&id=159,失败留空,无照片容器,FINAL,55,16,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
160,徐明雪,https://www.gykqyy.com/list.html?category=55&id=160,失败留空,无照片容器,FINAL,55,16,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
161,米会会,https://www.gykqyy.com/list.html?category=55&id=161,失败留空,无照片容器,FINAL,55,16,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
163,陈依静,https://www.gykqyy.com/list.html?category=55&id=163,失败留空,无照片容器,FINAL,55,16,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
164,曾鉴鸿,https://www.gykqyy.com/list.html?category=55&id=164,失败留空,无照片容器,FINAL,55,38,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
165,向茜,https://www.gykqyy.com/list.html?category=55&id=165,失败留空,无照片容器,FINAL,55,16,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
166,孟斯,https://www.gykqyy.com/list.html?category=55&id=166,失败留空,无照片容器,FINAL,55,16,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
167,郭艺佳,https://www.gykqyy.com/list.html?category=55&id=167,失败留空,无照片容器,FINAL,55,16,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
168,蔡雪培,https://www.gykqyy.com/list.html?category=55&id=168,失败留空,无照片容器,FINAL,55,16,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
169,李云阳,https://www.gykqyy.com/list.html?category=55&id=169,失败留空,无照片容器,FINAL,55,16,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
170,李键文,https://www.gykqyy.com/list.html?category=55&id=170,失败留空,无照片容器,FINAL,55,16,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
173,王慧菁,https://www.gykqyy.com/list.html?category=55&id=173,失败留空,无照片容器,FINAL,55,17,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
174,廖婷,https://www.gykqyy.com/list.html?category=55&id=174,失败留空,无照片容器,FINAL,55,17,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
177,朱素文,https://www.gykqyy.com/list.html?category=55&id=177,失败留空,无照片容器,FINAL,55,17,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
178,岳海琼,https://www.gykqyy.com/list.html?category=55&id=178,失败留空,无照片容器,FINAL,55,17,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
179,刘于冬,https://www.gykqyy.com/list.html?category=55&id=179,失败留空,无照片容器,FINAL,55,17,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
180,魏志斌,https://www.gykqyy.com/list.html?category=55&id=180,失败留空,无照片容器,FINAL,55,17,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
181,谭国忠,https://www.gykqyy.com/list.html?category=55&id=181,失败留空,无照片容器,FINAL,55,17,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
184,王一舟,https://www.gykqyy.com/list.html?category=55&id=184,失败留空,无照片容器,FINAL,55,20,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
188,欧晶晶,https://www.gykqyy.com/list.html?category=55&id=188,失败留空,无照片容器,FINAL,55,31,,,,,,,,,FULL_API_SIGNAL,UTC=2026-08-18T19:45:51Z；API=https://www.gykqyy.com/api/article/getZhuanjiaList?category=55；category=55；image_field=null；signal=NO_PHOTO_CONTAINER_EMPTY_IMAGE_FIELD；判定=API image 字段为空/null；页面 fallback 为 ./images/null.jpg，未下载 fallback
