姓名,来源链接,状态,失败三态,照片链接,照片文件,字节数,SHA-256,宽,高,来源批次,错误证据
张惠忠,https://www.gzsys.org.cn/node/14841,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/10569.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/张惠忠-胸外科-主任医师-中山大学孙逸仙纪念医院.jpg,16788,20ab6ba33d94b21b5f03d55da356284e6d61a760484f051fca02cf1fad6c5ace,355,507,FULL_FETCH,
石忠松,https://www.gzsys.org.cn/node/14771,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/16838.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/石忠松-神经外科-主任医师-中山大学孙逸仙纪念医院.jpg,28655,4fbc404c088005f5813d1b1548a075bd2c62a067c176be8e22b3227b3260ea9f,524,800,FULL_FETCH,
李焱,https://www.gzsys.org.cn/node/15320,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/9723.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/李焱-内分泌内科-主任医师-中山大学孙逸仙纪念医院.jpg,11179,f4b406560500e72fbe6e72cab1ce68887400285414d5f91df8a933978efee73b,168,240,FULL_FETCH,
徐明彤,https://www.gzsys.org.cn/node/15318,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/10403.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/徐明彤-内分泌内科-主任医师-中山大学孙逸仙纪念医院.jpg,189480,f9005f7a45d4e83f72ce37044f5eb6e3cb51e049634f092b93ab05254b81382e,413,626,FULL_FETCH,
李海刚,https://www.gzsys.org.cn/node/15222,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/9663.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/李海刚-病理科-主任医师-中山大学孙逸仙纪念医院.jpg,10330,4407513de5c2644f8be038ec6c8311d45e2df31e43b891830be7c6dcda22d2b2,166,240,FULL_FETCH,
褚忠华,https://www.gzsys.org.cn/node/14788,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/10807.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/褚忠华-胃肠外科-主任医师-中山大学孙逸仙纪念医院.jpg,17012,9dced9374df91b416d2910662a0cd665d1778fcc4120afa97f21b5927126e4e0,355,507,FULL_FETCH,
陈茵婷,https://www.gzsys.org.cn/node/14801,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/13488.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/陈茵婷-消化内科-主任医师-中山大学孙逸仙纪念医院.jpg,1277970,2aa222d49a4f0cfa38f02d6bd7935a85a357290f1dbf8ae7e84e333b74028096,1696,2552,FULL_FETCH,
檀卫平,https://www.gzsys.org.cn/node/14583,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/10199.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/檀卫平-儿科风湿免疫专科-主任医师-中山大学孙逸仙纪念医院.jpg,1930695,404db6f44623562c98d630da00db78ac738d4e9e9cb48cf8a931d259e365e28a,1962,2748,FULL_FETCH,
华平,https://www.gzsys.org.cn/node/15199,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/9494.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/华平-心血管外科-主任医师-中山大学孙逸仙纪念医院.jpg,18643,2e7f0132573b5f9f07ecf2dff141d379e1fd42fc64e6b4b8d3c1fafe32d9f88f,353,502,FULL_FETCH,
徐安平,https://www.gzsys.org.cn/node/14673,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/10396.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/徐安平-肾内科-主任医师-中山大学孙逸仙纪念医院.jpg,90920,506b269c66060185580cf6834722a0256576321681d7e93e96fa351a9d0ea8a5,413,579,FULL_FETCH,
王志,https://www.gzsys.org.cn/node/14636,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/10259.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/王志-麻醉科-主任医师-中山大学孙逸仙纪念医院.jpg,883962,1521490622b40613ed801cc805bcad89fa22da8db15d28482cc32f3368806ae1,1857,2721,FULL_FETCH,
李建军,https://www.gzsys.org.cn/node/14855,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/9669.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/李建军-中医科-主任医师-中山大学孙逸仙纪念医院.jpg,1982534,537f9add25be5e215da3e033ec757a3ffc7b247137cca965b54955cb0d49cb54,2329,3277,FULL_FETCH,
罗向阳,https://www.gzsys.org.cn/node/14580,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/9990.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/罗向阳-儿科神经内分泌专科-主任医师-中山大学孙逸仙纪念医院.jpg,10101,e32343f97c66749a50d7036709a93b27d7c614b2855fcf445bf867e4327d0148,168,240,FULL_FETCH,
汪颖,https://www.gzsys.org.cn/node/14905,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/13147.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/汪颖-乳腺内科-主任医师-中山大学孙逸仙纪念医院.jpg,151567,7a4cd63d87a093674bd5cd6d3c142f24abcdcb1ed7b77868f78ce6927ac969c2,413,579,FULL_FETCH,
罗年桑,https://www.gzsys.org.cn/node/14827,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/9986.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/罗年桑-心血管内科-主任医师-中山大学孙逸仙纪念医院.jpg,163274,e2b1fd0752035069051c9517294018afc9f815b309915e2d0617532eee80bb54,1488,2240,FULL_FETCH,
杨斌,https://www.gzsys.org.cn/node/14791,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/12605.jpeg,01_试点医院/中山大学孙逸仙纪念医院/照片/杨斌-胃肠外科-主任医师-中山大学孙逸仙纪念医院.jpg,32129,620100b409177ccc7299eeba50ad2740319593fa1e5b11db846497bedcb12a5e,800,947,FULL_FETCH,
宋凤卿,https://www.gzsys.org.cn/node/14766,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/15469.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/宋凤卿-急诊科-主任医师-中山大学孙逸仙纪念医院.jpg,13458,88a5cfb21c5bbbc085efe044c9f4786ae326045f431b9734e0ba5cc7e3613056,168,240,FULL_FETCH,
余涛,https://www.gzsys.org.cn/node/14720,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/12005.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/余涛-急诊科-主任医师-中山大学孙逸仙纪念医院.jpg,164647,311250925fdd8dfca13642a3ae6124b913f8c2833930afa0f66d95bf00662195,482,689,FULL_FETCH,
伍少玲,https://www.gzsys.org.cn/node/15270,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/10344.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/伍少玲-康复医学科-主任医师-中山大学孙逸仙纪念医院.jpg,143212,ceffdd68c5b23322076130175c47e197281d28b92039ac3974274facf2c72152,738,945,FULL_FETCH,
潘爱珍,https://www.gzsys.org.cn/doctor/14857,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/12370.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/潘爱珍-中医科-主任医师-中山大学孙逸仙纪念医院.jpg,145029,6f08850344783f7ffe1b9ed5bcf249ae191dd69aa233866389885b0824f7db9a,1078,1384,FULL_FETCH,
李玉娟,https://www.gzsys.org.cn/node/14648,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/9734.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/李玉娟-麻醉科-主任医师-中山大学孙逸仙纪念医院.jpg,97452,e39d060dba6213ccce3549cb654437a42c29a3fa64063dc33e90ba28b89d353a,319,449,FULL_FETCH,
郑东辉,https://www.gzsys.org.cn/node/14554,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/10644.png,01_试点医院/中山大学孙逸仙纪念医院/照片/郑东辉-风湿免疫科-副主任医师-中山大学孙逸仙纪念医院.png,71884,d495aab6a522a0d2c35282ef78c7a52cb75dce3c13d88ac5016436b62551dc9e,206,295,FULL_FETCH,
杨海云,https://www.gzsys.org.cn/node/14718,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/12000.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/杨海云-超声科-副主任医师-中山大学孙逸仙纪念医院.jpg,30737,31ba8d6d48cd7ff653e9c488dbbcfc0436a46d90203f045a31c92e462b2869c6,160,226,FULL_FETCH,
吴文睿,https://www.gzsys.org.cn/node/17019,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/16326.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/吴文睿-胆胰外科-副主任医师-中山大学孙逸仙纪念医院.jpg,6721,76a3346eccb383e869b1d2e79d280bc37b8a34dc92ff0adc7217f14c8110bbd6,206,296,FULL_FETCH,
谢双锋,https://www.gzsys.org.cn/node/14852,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/10379.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/谢双锋-血液内科-副主任医师-中山大学孙逸仙纪念医院.jpg,292626,d955ffacd71bcee4976eeea61bfa1cf874a208c7195cefa5038126db1ef3c74c,1351,1795,FULL_FETCH,
马剑达,https://www.gzsys.org.cn/doctor/31850,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/%E9%A9%AC%E5%89%91%E8%BE%BE.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/马剑达-风湿免疫科-副主任医师-中山大学孙逸仙纪念医院.jpg,1953463,7cd5dc63d4f60b2bca3543cbc9844ab64b01b1c19641811971d6ef84c66b5d0e,2731,3740,TRIAL_REUSE,
张静,https://www.gzsys.org.cn/node/15391,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/13140.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/张静-皮肤科-副主任医师-中山大学孙逸仙纪念医院.jpg,79376,0f658119383c431c9a3cd7ecb4c7dfed21de06dd97f742b8dcc5a493bb4b212c,1080,1512,FULL_FETCH,
苏逢锡,https://www.gzsys.org.cn/node/14895,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/10159.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/苏逢锡-乳腺外科-主任医师-中山大学孙逸仙纪念医院.jpg,149585,148d4f9d02d41ac226305c955efe7b58e1a2e57f0d4c5900e4b313eec4db49d4,413,579,FULL_FETCH,
方建培,https://www.gzsys.org.cn/node/14579,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/9375.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/方建培-儿科血液专科-主任医师-中山大学孙逸仙纪念医院.jpg,1714154,1e26344450b3c2fcdef86299539e51f92f07cbeb792fa89b3eab84e789b81b46,2027,2949,FULL_FETCH,
林仲秋,https://www.gzsys.org.cn/node/14526,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/9869.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/林仲秋-妇科肿瘤专科-主任医师-中山大学孙逸仙纪念医院.jpg,17337,a1c36b2473a0d1ebec45fdb0c66d51140f520e32543b313316656813baea8bcd,352,501,FULL_FETCH,
程桦,https://www.gzsys.org.cn/node/15596,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/00095.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/程桦-内分泌内科-教授-中山大学孙逸仙纪念医院.jpg,10793,d27f2abc5f3213baca2e80e5c5f1f8ce6b7681c3cd038a178eb5e5ab58b82d2d,168,240,FULL_FETCH,
杨川,https://www.gzsys.org.cn/doctor/15322,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/11228.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/杨川-内分泌内科-主任医师-中山大学孙逸仙纪念医院.jpg,86563,aacabb71c61950fe7cbea765255d44c4a57f0ca5be2ca05eaa070df101b162db,1080,1620,FULL_FETCH,
朱兆华,https://www.gzsys.org.cn/doctor/14815,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/10735.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/朱兆华-消化内科-教授-中山大学孙逸仙纪念医院.jpg,11179,930ebc063d86d9900de7ca213037ccad92678a2e621fdeab6c559ffc0119374f,168,240,FULL_FETCH,
钟英强,https://www.gzsys.org.cn/doctor/14814,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/10685.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/钟英强-消化内科-主任医师-中山大学孙逸仙纪念医院.jpg,12146,ebb8cea74b0c8866f9ae0ce075245f0ec30b4d4ef56c34f22f482cb0ca37091a,168,240,FULL_FETCH,
黄开红,https://www.gzsys.org.cn/node/14803,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/9526.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/黄开红-消化内科-主任医师-中山大学孙逸仙纪念医院.jpg,1326891,b50de57dfb8ae20444df5082b96b93dc811c1b738a088144e14f255eed59dfe0,1374,1997,FULL_FETCH,
谢文练,https://www.gzsys.org.cn/doctor/15259,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/10382.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/谢文练-泌尿外科-主任医师-中山大学孙逸仙纪念医院.jpg,16123,68d6f2f2bedcf0f9adf466087c65b3908cffa53acac4c81a7ddea2aba6e59e27,355,507,FULL_FETCH,
尹松梅,https://www.gzsys.org.cn/doctor/14849,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/10488.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/尹松梅-血液内科-主任医师-中山大学孙逸仙纪念医院.jpg,129989,ceaec22cd2a48e60d889633282f3d1450495046b2845f7230861e23cd733370b,437,579,FULL_FETCH,
潘朝斌,https://www.gzsys.org.cn/doctor/14542,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/10067.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/潘朝斌-口腔科-主任医师-中山大学孙逸仙纪念医院.jpg,1869586,45d535b2de37d9201e5e99cf803906d628f410a8369fee47bd72ddf42b4f9438,1488,2128,FULL_FETCH,
黄子通,https://www.gzsys.org.cn/node/15601,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/00160.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/黄子通-急诊科-主任医师-中山大学孙逸仙纪念医院.jpg,10333,abd131931ebea85380f5ad4c8f40dbab8c8c65ad0b3cb84c63e2b113c7d064c7,168,240,FULL_FETCH,
卢淮武,https://www.gzsys.org.cn/node/14747,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/12756.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/卢淮武-妇科肿瘤专科-主任医师-中山大学孙逸仙纪念医院.jpg,64443,f22144cad064d5a7abeb674e90cbbf16e98085c20f8943e8487362051e0e73c4,497,612,FULL_FETCH,
黄科,https://www.gzsys.org.cn/node/14585,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/9527.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/黄科-儿科血液专科-主任医师-中山大学孙逸仙纪念医院.jpg,9423,1eb45a405b571b2862dafb3dde1e0a9db7ecdfb2cf33ad8c4ca4c173fc3b36d8,167,240,FULL_FETCH,
周力学,https://www.gzsys.org.cn/node/15623,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/00978.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/周力学-超声科-主任医师-中山大学孙逸仙纪念医院.jpg,10013,6dcd89e2b6cdae80ee5e11e6c2ca4388bf12b03cb3ceddf05a4c2bb519844777,168,240,FULL_FETCH,
智慧,https://www.gzsys.org.cn/doctor/14692,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/10664.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/智慧-超声科-主任医师-中山大学孙逸仙纪念医院.jpg,44910,c5c6df52ccc677cfd2ffd9b42f76d564ea2f7fb853c899507f35faecc3034892,390,567,FULL_FETCH,
周淑娴,https://www.gzsys.org.cn/node/14818,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/10706.png,01_试点医院/中山大学孙逸仙纪念医院/照片/周淑娴-心血管内科-主任医师-中山大学孙逸仙纪念医院.png,234315,b6a666411a1005f7a72254cfb77ce04d2e6f74dccc2731dd2d297b8330d622dc,623,641,FULL_FETCH,
刘丹,https://www.gzsys.org.cn/doctor/15326,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/9881.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/刘丹-内分泌内科-主任医师-中山大学孙逸仙纪念医院.jpg,17600,53dc55535d78d886d30776d9c6611ca2e0ee50c0490e932498852b41664e4ac2,359,498,FULL_FETCH,
张锦,https://www.gzsys.org.cn/doctor/15327,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/12354.JPG,01_试点医院/中山大学孙逸仙纪念医院/照片/张锦-内分泌内科-主任医师-中山大学孙逸仙纪念医院.jpg,2690776,e42f3924e65a7e62f8973a02f44fe502608dc699e6cbbfd2ea94090287bc69cf,2421,3707,FULL_FETCH,
张少玲,https://www.gzsys.org.cn/doctor/15317,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/10596.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/张少玲-内分泌内科-主任医师-中山大学孙逸仙纪念医院.jpg,15058,bb428b6e9f83010c048907fe1004f8439839a2a2da9e80cdecff4eefe97f33dd,338,505,FULL_FETCH,
唐琼兰,https://www.gzsys.org.cn/doctor/15225,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/13042.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/唐琼兰-病理科-主任医师-中山大学孙逸仙纪念医院.jpg,49910,0ce757aa621d19a45f3a7a45919c51b3babe0bae16a5dfd31588d3a6b2b0d9c5,168,240,FULL_FETCH,
马丽萍,https://www.gzsys.org.cn/node/14847,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/10010.JPG,01_试点医院/中山大学孙逸仙纪念医院/照片/马丽萍-血液内科-主任医师-中山大学孙逸仙纪念医院.jpg,118486,2e17215401f5741bfec83d290f99ab5906290a1e20172613e99889783e3dd734,413,579,FULL_FETCH,
王连源,https://www.gzsys.org.cn/doctor/14806,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/10229.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/王连源-消化内科-主任医师-中山大学孙逸仙纪念医院.jpg,11132,f085aa3729da1a7efab55ba949ce73e9e3b7758940ccca8abd85550ae479014e,167,240,FULL_FETCH,
陈为宪,https://www.gzsys.org.cn/doctor/14800,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/9273.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/陈为宪-消化内科-主任医师-中山大学孙逸仙纪念医院.jpg,10569,43e2d2f78f71e97ab021d909aeff613581a604f51c8d2a7cb5d6b48553863a20,168,240,FULL_FETCH,
于涛,https://www.gzsys.org.cn/doctor/14809,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/12823.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/于涛-消化内科-主任医师-中山大学孙逸仙纪念医院.jpg,49136,7c4604666d0aafd8f51b7397349e8f5f564f7e79428a5d40fff331b26e0f194f,168,224,FULL_FETCH,
夏忠胜,https://www.gzsys.org.cn/doctor/14808,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/12421.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/夏忠胜-消化内科-主任医师-中山大学孙逸仙纪念医院.jpg,39294,6c22e0aa2150c2602e071de640907c8088370c4d91f3eca6ef497f71d7a19b76,239,309,FULL_FETCH,
何旺,https://www.gzsys.org.cn/node/15266,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/%E4%BD%95%E6%97%BA%2020250702.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/何旺-泌尿外科-主任医师-中山大学孙逸仙纪念医院.jpg,2040522,4bd9b9bfd52377c9e3d169f6d11b83bf2df9ce5a1f9263fa66e6bbe08d743e11,5304,7952,FULL_FETCH,
姚友生,https://www.gzsys.org.cn/node/15258,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/10468.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/姚友生-泌尿外科-主任医师-中山大学孙逸仙纪念医院.jpg,12664,56c4bc4330c3e888a02f5468943eb857c2540a2985fab03ba35e4a9247fcfefd,168,240,FULL_FETCH,
