姓名,来源链接,状态,失败三态,照片链接,照片文件,字节数,SHA-256,魔数,宽,高,引用路径风格,错误证据
韩敦正,https://www.gyfyyy.cn/cn/ks/nk/xxgnk/doctor_777.html,实采,,https://www.gyfyyy.cn/Upload/202410/638658961508626638.jpg,01_试点医院/广州医科大学附属第一医院/照片/韩敦正-心血管内科-副主任医师-广州医科大学附属第一医院.jpg,405078,4522edb1d78d3a80d71d85f4e8075c986053f4e104e1b28e12a3bdad45d2ad55,FFD8FFE000104A4649460001,800,1200,Upload原图,
刘天妮,https://www.gyfyyy.cn/cn/ks/nk/sjnk/doctor_778.html,实采,,https://www.gyfyyy.cn/Upload/202410/638658962217882407.jpg,01_试点医院/广州医科大学附属第一医院/照片/刘天妮-神经内科-主治医师-广州医科大学附属第一医院.jpg,17579,4cbbabf277119ed5f622815906d63c1ee768382d1ed4b531fcecd65ee6b1559d,FFD8FFE000104A4649460001,403,502,Upload原图,
刘强,https://www.gyfyyy.cn/cn/ks/nk/sjnk/doctor_779.html,实采,,https://www.gyfyyy.cn/Upload/202410/638658962520195001.jpg,01_试点医院/广州医科大学附属第一医院/照片/刘强-神经内科-主治医师-广州医科大学附属第一医院.jpg,95723,4375f97200ccbc2716862494e7a9e53f4d21b6277e298598128add5bd3d110fe,FFD8FFE000104A4649460001,945,1206,Upload原图,
何淑英,https://www.gyfyyy.cn/cn/ks/nk/xhnk/doctor_780.html,实采,,https://www.gyfyyy.cn/Upload/202410/638658964693433662.jpg,01_试点医院/广州医科大学附属第一医院/照片/何淑英-消化内科-主治医师-广州医科大学附属第一医院.jpg,32764,7eed2665104f90ec059a93139ea16804a94a7350b25e07019c0af025cab47c86,FFD8FFE000104A4649460001,609,695,Upload原图,
蒋永洪,https://www.gyfyyy.cn/cn/ks/nk/xhnk/doctor_781.html,实采,,https://www.gyfyyy.cn/Upload/202410/638658964993461204.png,01_试点医院/广州医科大学附属第一医院/照片/蒋永洪-消化内科-主治医师-广州医科大学附属第一医院.png,326498,eda2275ae6bd4f13462baaad91aff533525f7b402b28ee6f19415890b5e6371f,89504E470D0A1A0A0000000D,482,530,Upload原图,
陶河清,https://www.gyfyyy.cn/cn/ks/nk/xhnk/doctor_782.html,实采,,https://www.gyfyyy.cn/Upload/202410/638658965569431470.jpg,01_试点医院/广州医科大学附属第一医院/照片/陶河清-消化内科-主治医师-广州医科大学附属第一医院.jpg,597821,c24d055eb9c8988a494b721f679f4e7ba7f0e4c9701980dbabb194086b41a023,FFD8FFE000104A4649460001,2171,3156,Upload原图,
覃振明,https://www.gyfyyy.cn/cn/ks/nk/xhnk/doctor_783.html,实采,,https://www.gyfyyy.cn/Upload/202410/638658965849940427.jpg,01_试点医院/广州医科大学附属第一医院/照片/覃振明-消化内科-主治医师-广州医科大学附属第一医院.jpg,132112,e86ce1c9edf6cf2fd23b4902d2a6cf6f567fccf6f497229cf4f27dd20653e5eb,FFD8FFE10030457869660000,422,633,Upload原图,
翟国栋,https://www.gyfyyy.cn/cn/ks/nk/xhnk/doctor_784.html,实采,,https://www.gyfyyy.cn/Upload/202410/638658966205682085.jpg,01_试点医院/广州医科大学附属第一医院/照片/翟国栋-消化内科-主治医师-广州医科大学附属第一医院.jpg,17524,2479201f6d038c158c3695fae0658451ae4df33e61567ca20cff846011e69aa2,FFD8FFE000104A4649460001,396,532,Upload原图,
黄才茂,https://www.gyfyyy.cn/cn/ks/nk/nfbk/doctor_785.html,实采,,https://www.gyfyyy.cn/Upload/202410/638658967261540454.jpg,01_试点医院/广州医科大学附属第一医院/照片/黄才茂-内分泌科-主治医师-广州医科大学附属第一医院.jpg,98959,d6d58bd6b74e0b25c1891089a618ef8286d44512b50319a6843defd71837c8b6,FFD8FFE000104A4649460001,824,938,Upload原图,
陈婉玲,https://www.gyfyyy.cn/cn/ks/nk/nfbk/doctor_786.html,实采,,https://www.gyfyyy.cn/Upload/202410/638658967665260537.jpg,01_试点医院/广州医科大学附属第一医院/照片/陈婉玲-内分泌科-主治医师-广州医科大学附属第一医院.jpg,33480,d2bfc8779a991bfc7856c11b6b2d8b9bde6e55c6cbec572b486b1a4e0c34c124,FFD8FFE000104A4649460001,413,591,Upload原图,
伍致乐,https://www.gyfyyy.cn/cn/ks/nk/lnbk/doctor_787.html,实采,,https://www.gyfyyy.cn/Upload/202410/638658968547829158.jpg,01_试点医院/广州医科大学附属第一医院/照片/伍致乐-老年病科-主治医师-广州医科大学附属第一医院.jpg,3104,bc1adecf70a9f0c86527fcf8ca7e05d098906e5cd4fc520c38f3471e290cf96a,FFD8FFE000104A4649460001,113,120,Upload原图,
刘赟,https://www.gyfyyy.cn/cn/ks/qtzk/lcxlk/doctor_788.html,实采,,https://www.gyfyyy.cn/Upload/202410/638658974316835073.jpg,01_试点医院/广州医科大学附属第一医院/照片/刘赟-临床心理科-副主任医师-广州医科大学附属第一医院.jpg,379996,3f1e460d6a51b4b752ef76f32d46683fb964cf90298bd401668f1da84c77cd78,FFD8FFE000104A4649460001,813,1232,Upload原图,
冯梓莹,https://www.gyfyyy.cn/cn/ks/qtzk/lcxlk/doctor_789.html,实采,,https://www.gyfyyy.cn/Upload/202410/638658974631074195.jpg,01_试点医院/广州医科大学附属第一医院/照片/冯梓莹-临床心理科-医师-广州医科大学附属第一医院.jpg,677197,89e459cc198bc159a995f31b6485a90c0b24b1b9f309b29b1814b609021439aa,FFD8FFE000104A4649460001,2716,3303,Upload原图,
纪雨佳,https://www.gyfyyy.cn/cn/ks/qtzk/lcxlk/doctor_790.html,实采,,https://www.gyfyyy.cn/Upload/202410/638658974899230270.jpg,01_试点医院/广州医科大学附属第一医院/照片/纪雨佳-临床心理科-医师-广州医科大学附属第一医院.jpg,783967,0359ba67cbe23c7461e131c9648eb553060131c603c3bac0bbf388f7a950113f,FFD8FFE000104A4649460001,2486,3485,Upload原图,
吴诗韵,https://www.gyfyyy.cn/cn/ks/qtzk/lcxlk/doctor_791.html,实采,,https://www.gyfyyy.cn/Upload/202410/638658975120091516.jpg,01_试点医院/广州医科大学附属第一医院/照片/吴诗韵-临床心理科-医师-广州医科大学附属第一医院.jpg,524623,06d9d396c6745f0c3e0211764aad879e9070fbeaf461f52d9569a2e461528bcc,FFD8FFE000104A4649460001,2353,3564,Upload原图,
饶翠莲,https://www.gyfyyy.cn/cn/ks/nk/ptnk/doctor_792.html,实采,,https://www.gyfyyy.cn/Upload/202410/638658975826543925.png,01_试点医院/广州医科大学附属第一医院/照片/饶翠莲-内科门诊-副主任医师-广州医科大学附属第一医院.png,75802,d15ca588a126c2f9cbf03b2b576ad8fccc22ada04f6e868b2f9c03ebe2896a0a,89504E470D0A1A0A0000000D,197,254,Upload原图,
崔如健,https://www.gyfyyy.cn/cn/ks/nk/ptnk/doctor_793.html,实采,,https://www.gyfyyy.cn/Upload/202410/638658976131690201.jpg,01_试点医院/广州医科大学附属第一医院/照片/崔如健-内科门诊-主治医师-广州医科大学附属第一医院.jpg,27802,80184b6cffce324f9cdded16ee3515dea4bad061bc36010976988db3c77382b9,FFD8FFE000104A4649460001,474,552,Upload原图,
彭玉娜,https://www.gyfyyy.cn/cn/ks/nk/zlnk/doctor_794.html,实采,,https://www.gyfyyy.cn/Upload/202410/638658976912204097.png,01_试点医院/广州医科大学附属第一医院/照片/彭玉娜-肿瘤科-主任医师-广州医科大学附属第一医院.png,25500,f6e9125a1e08a93fee3b8a82833958d8eca6b2e295b4fce7316d26f215342875,89504E470D0A1A0A0000000D,100,145,Upload原图,
蔡夏水,https://www.gyfyyy.cn/cn/ks/nk/zlnk/doctor_795.html,实采,,https://www.gyfyyy.cn/Upload/202410/638658977251557621.jpg,01_试点医院/广州医科大学附属第一医院/照片/蔡夏水-肿瘤科-主治医师-广州医科大学附属第一医院.jpg,473252,f6f183b5fa12f60a31706c6f680d54219652c4e0c49166cb88053768752f67a4,FFD8FFE000104A4649460001,1999,2547,Upload原图,
刘龙龙,https://www.gyfyyy.cn/cn/ks/nk/xynk/doctor_796.html,实采,,https://www.gyfyyy.cn/Upload/202410/638658995621131345.png,01_试点医院/广州医科大学附属第一医院/照片/刘龙龙-血液内科-副主任医师-广州医科大学附属第一医院.png,50859,509523f06fc2a9f4a8d0d3658cac83e090ad26c6c798cf023f32ee0cfb3a29fe,89504E470D0A1A0A0000000D,175,266,Upload原图,
陈学炜,https://www.gyfyyy.cn/cn/ks/wk/xwk/doctor_799.html,实采,,https://www.gyfyyy.cn/Upload/202410/638659029914606564.jpg,01_试点医院/广州医科大学附属第一医院/照片/陈学炜-胸外科-医师-广州医科大学附属第一医院.jpg,22389,00248d6c9d0aa8b304c653ee5d45b485327be39293c08b5fa73b67571b517a91,FFD8FFE000104A4649460001,458,580,Upload原图,
贺苗,https://www.gyfyyy.cn/cn/ks/wk/xwk/doctor_800.html,实采,,https://www.gyfyyy.cn/Upload/202410/638659030301750724.jpg,01_试点医院/广州医科大学附属第一医院/照片/贺苗-胸外科-主治医师-广州医科大学附属第一医院.jpg,83366,32fcc1d54eda5917648ba48b25fa94ae8371822f0ed2e50de20bfbe75220c590,FFD8FFE000104A4649460001,254,382,Upload原图,
劳深,https://www.gyfyyy.cn/cn/ks/wk/xwk/doctor_801.html,实采,,https://www.gyfyyy.cn/Upload/202410/638659030631375420.jpg,01_试点医院/广州医科大学附属第一医院/照片/劳深-胸外科-主治医师-广州医科大学附属第一医院.jpg,74526,c34cbc8ae05250b98df4841e65a7b6ed2ccf8cbd77a90bf6ac4ed8aafad43588,FFD8FFE000104A4649460001,261,391,Upload原图,
熊信国,https://www.gyfyyy.cn/cn/ks/wk/xwk/doctor_802.html,实采,,https://www.gyfyyy.cn/Upload/202410/638659031011225978.png,01_试点医院/广州医科大学附属第一医院/照片/熊信国-胸外科-未标注-广州医科大学附属第一医院.png,824103,c6db7e73d57ba4a2f9e2e6ddb03d463ac92c89479b4e5f36d2df1bc4f9664955,89504E470D0A1A0A0000000D,810,1024,Upload原图,
黄俊,https://www.gyfyyy.cn/cn/ks/wk/xwk/doctor_803.html,实采,,https://www.gyfyyy.cn/Upload/202410/638659031299687934.jpg,01_试点医院/广州医科大学附属第一医院/照片/黄俊-胸外科-副主任医师-广州医科大学附属第一医院.jpg,50542,a6231befe9d63a14fd3084b5236d3c04b029b2d73ae467fc098f707779d2b6bd,FFD8FFE000104A4649460001,800,1200,Upload原图,
李富骊,https://www.gyfyyy.cn/cn/ks/wk/xwk/doctor_804.html,实采,,https://www.gyfyyy.cn/Upload/202410/638659031621368449.jpg,01_试点医院/广州医科大学附属第一医院/照片/李富骊-胸外科-主任医师-广州医科大学附属第一医院.jpg,38022,2a50f3971646ff7a336142f31cc258261e1ca69a2cecb5c87991a15b5c14ff42,FFD8FFE000104A4649460001,620,687,Upload原图,
薛兴阳,https://www.gyfyyy.cn/cn/ks/wk/xwk/doctor_805.html,实采,,https://www.gyfyyy.cn/Upload/202410/638659032007271039.jpg,01_试点医院/广州医科大学附属第一医院/照片/薛兴阳-胸外科-主任医师-广州医科大学附属第一医院.jpg,17980,c8f69f230362e88c62d69b73a8ecfcc516553a692a642e2c04435c77cf044830,FFD8FFE000104A4649460001,403,534,Upload原图,
黄杰周,https://www.gyfyyy.cn/cn/ks/wk/xwk/doctor_806.html,实采,,https://www.gyfyyy.cn/Upload/202410/638659032420475414.png,01_试点医院/广州医科大学附属第一医院/照片/黄杰周-胸外科-主治医师-广州医科大学附属第一医院.png,134722,dfc6e17251fb9acab9bf714d27752f07f5594619c153ce50ac3fbdf11492c8db,89504E470D0A1A0A0000000D,270,360,Upload原图,
刘梦杨,https://www.gyfyyy.cn/cn/ks/wk/xwk/doctor_807.html,实采,,https://www.gyfyyy.cn/Upload/202410/638659034561629561.jpg,01_试点医院/广州医科大学附属第一医院/照片/刘梦杨-胸外科-主治医师-广州医科大学附属第一医院.jpg,16901,97c595f37a8c5a41c924155ddc1a941e842d66e1280731b087a38ee8d50bae2f,FFD8FFE000104A4649460001,379,582,Upload原图,
黄嘉兴,https://www.gyfyyy.cn/cn/ks/wk/xwk/doctor_808.html,实采,,https://www.gyfyyy.cn/Upload/202410/638659035191105119.jpg,01_试点医院/广州医科大学附属第一医院/照片/黄嘉兴-胸外科-主治医师-广州医科大学附属第一医院.jpg,824396,d8f0a23772db24ac8743c0f7d3148235663bad997bfa5c0c865349ab3eeeeba0,FFD8FFE000104A4649460001,2192,3317,Upload原图,
杨超,https://www.gyfyyy.cn/cn/ks/wk/xwk/doctor_809.html,实采,,https://www.gyfyyy.cn/Upload/202410/638659035526161733.jpg,01_试点医院/广州医科大学附属第一医院/照片/杨超-胸外科-副主任医师-广州医科大学附属第一医院.jpg,6495,54b069800b36739e4671c9b8befa844e6eabaad95af1882f9abbca086dba0eb3,FFD8FFE000104A4649460001,176,232,Upload原图,
郭志华,https://www.gyfyyy.cn/cn/ks/wk/xwk/doctor_810.html,实采,,https://www.gyfyyy.cn/Upload/202410/638659035955318511.jpg,01_试点医院/广州医科大学附属第一医院/照片/郭志华-胸外科-主治医师-广州医科大学附属第一医院.jpg,17965,ba9c4615076f7f982121ec62e19b38416bf02e682200060bb02c20aa317c343d,FFD8FFE000104A4649460001,337,553,Upload原图,
孙毅,https://www.gyfyyy.cn/cn/ks/wk/bnwk/doctor_811.html,实采,,https://www.gyfyyy.cn/Upload/202410/638659040502055091.jpg,01_试点医院/广州医科大学附属第一医院/照片/孙毅-泌尿外科-主治医师-广州医科大学附属第一医院.jpg,398630,6fb313c7f335c2ec058ff129d781d1503deb5a509f22a6d2fd4ec98f6a51d096,FFD8FFE000104A4649460001,2297,2953,Upload原图,
戚德峰,https://www.gyfyyy.cn/cn/ks/wk/bnwk/doctor_812.html,实采,,https://www.gyfyyy.cn/Upload/202410/638659040934655957.png,01_试点医院/广州医科大学附属第一医院/照片/戚德峰-泌尿外科-主任医师-广州医科大学附属第一医院.png,180450,d7f186b521a11cb5a052c2a4bc28d674b2bd6be16686062003097d49971f2e21,89504E470D0A1A0A0000000D,295,413,Upload原图,
代天星,https://www.gyfyyy.cn/cn/ks/wk/gdwk/doctor_813.html,实采,,https://www.gyfyyy.cn/Upload/202410/638659045619727852.jpg,01_试点医院/广州医科大学附属第一医院/照片/代天星-肝胆外科-主治医师-广州医科大学附属第一医院.jpg,565675,778e49933a6783a6deb2e8afedff4e1ab4a6bcd236bc29d2251b1029ff8d6046,FFD8FFE000104A4649460001,1928,2892,Upload原图,
袁峰,https://www.gyfyyy.cn/cn/ks/wk/gdwk/doctor_814.html,实采,,https://www.gyfyyy.cn/Upload/202410/638659045866233728.jpg,01_试点医院/广州医科大学附属第一医院/照片/袁峰-肝胆外科-主治医师-广州医科大学附属第一医院.jpg,224665,2c85b7ef2f110952934801c6c0f8200557a8174d84fd3a05d98498643fdede2a,FFD8FFE000104A4649460001,1908,2595,Upload原图,
沈磊,https://www.gyfyyy.cn/cn/ks/wk/gdwk/doctor_815.html,实采,,https://www.gyfyyy.cn/Upload/202410/638659046137592008.jpg,01_试点医院/广州医科大学附属第一医院/照片/沈磊-肝胆外科-主治医师-广州医科大学附属第一医院.jpg,138147,c16d04c07639877877a7a3770d936f73039111fc0d797d2c816ace32abf265fb,FFD8FFE000104A4649460001,386,579,Upload原图,
赖德华,https://www.gyfyyy.cn/cn/ks/wk/gdwk/doctor_816.html,实采,,https://www.gyfyyy.cn/Upload/202410/638659046420934006.jpg,01_试点医院/广州医科大学附属第一医院/照片/赖德华-肝胆外科-主治医师-广州医科大学附属第一医院.jpg,240884,7ed83c9e4d5ad2f01ef6926f84634d37abc60f375f2d4db0842f2098c482f4f6,FFD8FFE000104A4649460001,546,819,Upload原图,
叶志伟,https://www.gyfyyy.cn/cn/ks/wk/wcwk/doctor_817.html,实采,,https://www.gyfyyy.cn/Upload/202411/638665863440685143.jpg,01_试点医院/广州医科大学附属第一医院/照片/叶志伟-胃肠外科-主治医师-广州医科大学附属第一医院.jpg,363086,807ea24e0d6a361bcddd9c73e0b94132c83611009f0e26f1f68719b8c71fa5fc,FFD8FFE000104A4649460001,800,1200,Upload原图,
汤冬旋,https://www.gyfyyy.cn/cn/ks/wk/sjwk/doctor_818.html,实采,,https://www.gyfyyy.cn/Upload/202410/638659048358616114.jpg,01_试点医院/广州医科大学附属第一医院/照片/汤冬旋-神经外科-主治医师-广州医科大学附属第一医院.jpg,83114,509ecacc8693900e562e2621ae777f5979701dbc816966553f2a6b803f6342ea,FFD8FFE000104A4649460001,1120,1455,Upload原图,
张希,https://www.gyfyyy.cn/cn/ks/wk/xzwk/doctor_819.html,实采,,https://www.gyfyyy.cn/Upload/202410/638659050415878915.jpg,01_试点医院/广州医科大学附属第一医院/照片/张希-心脏外科-主任医师-广州医科大学附属第一医院.png,128708,177df9287ab354341bf2d36ce1dd0ba946b3c15c24c34349734c6275d70f8134,89504E470D0A1A0A0000000D,295,376,Upload原图,
朱子加,https://www.gyfyyy.cn/cn/ks/wk/xgwk/doctor_820.html,实采,,https://www.gyfyyy.cn/Upload/202410/638659052859882246.jpg,01_试点医院/广州医科大学附属第一医院/照片/朱子加-血管外科-医师-广州医科大学附属第一医院.jpg,58142,cec59b995808af477fc8112294de44cdd6c8d319b32b43009274ed9a5236ea86,FFD8FFE000104A4649460001,1020,1264,Upload原图,
武平,https://www.gyfyyy.cn/cn/ks/ek/ek/doctor_821.html,实采,,https://www.gyfyyy.cn/Upload/202410/638659055429141820.jpg,01_试点医院/广州医科大学附属第一医院/照片/武平-儿科-主治医师-广州医科大学附属第一医院.jpg,149201,1049976edddfc3a97f5181d613ad8ac59a2b5e2fda8ea694611e6404b3da1253,FFD8FFE000104A4649460001,1346,1900,Upload原图,
王艳红,https://www.gyfyyy.cn/cn/ks/ek/ek/doctor_822.html,实采,,https://www.gyfyyy.cn/Upload/202410/638659055802107701.jpg,01_试点医院/广州医科大学附属第一医院/照片/王艳红-儿科-医师-广州医科大学附属第一医院.jpg,202934,c15691762e04b33bb7df5295d81774518ccc33b87e0fa635868dde2584010bdf,FFD8FFE000104A4649460001,1838,2409,Upload原图,
张抗抗,https://www.gyfyyy.cn/cn/ks/ek/ek/doctor_823.html,实采,,https://www.gyfyyy.cn/Upload/202410/638659056208615862.jpg,01_试点医院/广州医科大学附属第一医院/照片/张抗抗-儿科-医师-广州医科大学附属第一医院.jpg,177980,62b08eff91e26966c791d7f0d1cf85e97d29cfaab504a2e86fa7b1289f8d2e0b,FFD8FFE000104A4649460001,1255,1898,Upload原图,
胡敏,https://www.gyfyyy.cn/cn/ks/zyk/zyk/doctor_824.html,实采,,https://www.gyfyyy.cn/Upload/202410/638659058937349666.jpg,01_试点医院/广州医科大学附属第一医院/照片/胡敏-中医科-副主任医师-广州医科大学附属第一医院.jpg,38525,74984ce04484ef22a226633f8ea31923a52556b4c2cf274abd5f276c8e4c3c85,FFD8FFE000104A4649460001,653,883,Upload原图,
赵钦绵,https://www.gyfyyy.cn/cn/ks/zyk/zyk/doctor_825.html,实采,,https://www.gyfyyy.cn/Upload/202410/638659059253341028.jpg,01_试点医院/广州医科大学附属第一医院/照片/赵钦绵-中医科-医师-广州医科大学附属第一医院.jpg,56802,85668e0a21cc95d72872b1c96868e97c07bc73504f7b4b42a0783f0b9fca7d90,FFD8FFE000104A4649460001,831,1024,Upload原图,
黄琦玢,https://www.gyfyyy.cn/cn/ks/zyk/zyk/doctor_826.html,实采,,https://www.gyfyyy.cn/Upload/202410/638659059601967047.jpg,01_试点医院/广州医科大学附属第一医院/照片/黄琦玢-中医科-主治医师-广州医科大学附属第一医院.jpg,854170,f3d26a5ed8b4eb973eb9290fd08d6b05d5dc6d064423d8c11d7db61545e1450c,FFD8FFE103FA457869660000,846,1269,Upload原图,
陈小清,https://www.gyfyyy.cn/cn/ks/zyk/zyk/doctor_827.html,实采,,https://www.gyfyyy.cn/Upload/202410/638659059902842093.jpg,01_试点医院/广州医科大学附属第一医院/照片/陈小清-中医科-主治医师-广州医科大学附属第一医院.jpg,864336,c8d1f7839be072fa7716af6c3b300924758955734a5e5317a22f8613a70f0e68,FFD8FFE10030457869660000,833,1249,Upload原图,
李振球,https://www.gyfyyy.cn/cn/ks/zyk/zyk/doctor_828.html,实采,,https://www.gyfyyy.cn/Upload/202410/638659060238882758.jpg,01_试点医院/广州医科大学附属第一医院/照片/李振球-中医科-主治医师-广州医科大学附属第一医院.jpg,21445,121ae3840b17fce43e120d897080b786b026638e0827725febc2076379ba4b68,FFD8FFE000104A4649460001,426,548,Upload原图,
党若楠,https://www.gyfyyy.cn/cn/ks/zyk/zyk/doctor_829.html,实采,,https://www.gyfyyy.cn/Upload/202410/638659060514785721.jpg,01_试点医院/广州医科大学附属第一医院/照片/党若楠-中医科-主治医师-广州医科大学附属第一医院.jpg,216711,fc5ddb84a14fc7b6c25d66642709a56342d1a91feef532dde0ab365faf1bda71,FFD8FFE000104A4649460001,1989,2432,Upload原图,
李澄,https://www.gyfyyy.cn/cn/ks/qtzk/kqk/doctor_830.html,实采,,https://www.gyfyyy.cn/Upload/202410/638659691776364546.jpg,01_试点医院/广州医科大学附属第一医院/照片/李澄-口腔科-医师-广州医科大学附属第一医院.jpg,155214,7972cd741324ea3f38d9bee87d08db21c2169b4ed7fc749dfbe4aaa057643829,FFD8FFE000104A4649460001,1523,1999,Upload原图,
闫诗怡,https://www.gyfyyy.cn/cn/ks/qtzk/kqk/doctor_831.html,实采,,https://www.gyfyyy.cn/Upload/202410/638659692074890481.jpg,01_试点医院/广州医科大学附属第一医院/照片/闫诗怡-口腔科-医师-广州医科大学附属第一医院.jpg,510913,ed6c5977476f0ae2fad4e8d6d06c4c30daa569705b3c928f241d51837b5219af,FFD8FFE000104A4649460001,1838,2451,Upload原图,
韦景淇,https://www.gyfyyy.cn/cn/ks/qtzk/kqk/doctor_832.html,实采,,https://www.gyfyyy.cn/Upload/202410/638659692348668475.jpg,01_试点医院/广州医科大学附属第一医院/照片/韦景淇-口腔科-医师-广州医科大学附属第一医院.jpg,31458,faff15512b21d9d41565c717f45312d5748f3f033168673c082f7d41f5536173,FFD8FFE000104A4649460001,328,472,Upload原图,
严乐敏,https://www.gyfyyy.cn/cn/ks/qtzk/kqk/doctor_833.html,实采,,https://www.gyfyyy.cn/Upload/202410/638659692678874479.jpg,01_试点医院/广州医科大学附属第一医院/照片/严乐敏-口腔科-医师-广州医科大学附属第一医院.jpg,46327,c454af90f17748a07921dd5565ff6cccfaaaf3518b86d3634e465dbb1ab490a7,FFD8FFE000104A4649460001,390,567,Upload原图,
叶丹,https://www.gyfyyy.cn/cn/ks/qtzk/yk/doctor_834.html,实采,,https://www.gyfyyy.cn/Upload/202410/638659694390031261.jpg,01_试点医院/广州医科大学附属第一医院/照片/叶丹-眼科-主治医师-广州医科大学附属第一医院.png,796845,6deff8b5e7ed4295f4f746d4b2d2f35e50e48eb66aa8ec8c2d5de8f59a3a8bc8,89504E470D0A1A0A0000000D,537,840,Upload原图,
孟洁,https://www.gyfyyy.cn/cn/ks/qtzk/yk/doctor_835.html,实采,,https://www.gyfyyy.cn/Upload/202410/638659694647728894.jpg,01_试点医院/广州医科大学附属第一医院/照片/孟洁-眼科-主治医师-广州医科大学附属第一医院.jpg,83021,3ffd4b0ae0857711635ec4a8fb855466351a9c17bfdcd347948c72b35150341d,FFD8FFE000104A4649460001,1057,1502,Upload原图,
李祯,https://www.gyfyyy.cn/cn/ks/qtzk/yk/doctor_836.html,实采,,https://www.gyfyyy.cn/Upload/202410/638659695020914955.jpg,01_试点医院/广州医科大学附属第一医院/照片/李祯-眼科-主治医师-广州医科大学附属第一医院.png,728412,a76dd4e6bb2ceae081c214be16e07d13e36c4504940ddd6d0d8233e29d0ac3c4,89504E470D0A1A0A0000000D,600,952,Upload原图,
曹丹敏,https://www.gyfyyy.cn/cn/ks/qtzk/yk/doctor_837.html,实采,,https://www.gyfyyy.cn/Upload/202410/638659695283218945.png,01_试点医院/广州医科大学附属第一医院/照片/曹丹敏-眼科-主治医师-广州医科大学附属第一医院.png,111597,5f5153ff03b8665d850eaf063875ff7314eae5a5ee266df926c677ae4f4be9bf,89504E470D0A1A0A0000000D,269,331,Upload原图,
李辉,https://www.gyfyyy.cn/cn/ks/qtzk/yk/doctor_838.html,实采,,https://www.gyfyyy.cn/Upload/202410/638659695549327832.png,01_试点医院/广州医科大学附属第一医院/照片/李辉-眼科-主任医师-广州医科大学附属第一医院.png,42627,308fca7f399b1a94cf0993b0aff0cca9a97cdc2ccd8c4e3f97a3bf421d1cc590,89504E470D0A1A0A0000000D,145,170,Upload原图,
邓馨怡,https://www.gyfyyy.cn/cn/ks/qtzk/pfk/doctor_839.html,实采,,https://www.gyfyyy.cn/Upload/202410/638659696497438159.jpg,01_试点医院/广州医科大学附属第一医院/照片/邓馨怡-皮肤科-医师-广州医科大学附属第一医院.jpg,228877,5fb204d849b79f4b53cc493be00a0d16d7caf201808460c0f6ae15ed2120a20b,FFD8FFE000104A4649460001,1080,1596,Upload原图,
刘付倩,https://www.gyfyyy.cn/cn/ks/qtzk/pfk/doctor_840.html,实采,,https://www.gyfyyy.cn/Upload/202410/638659696806446135.jpg,01_试点医院/广州医科大学附属第一医院/照片/刘付倩-皮肤科-主治医师-广州医科大学附属第一医院.png,113739,fa8d14eb912585cda23d18ef3522a07950d76000bcb560aa6d8ee828b35b1eda,89504E470D0A1A0A0000000D,203,295,Upload原图,
陈曦,https://www.gyfyyy.cn/cn/ks/qtzk/pfk/doctor_841.html,实采,,https://www.gyfyyy.cn/Upload/202410/638659697115158026.png,01_试点医院/广州医科大学附属第一医院/照片/陈曦-皮肤科-医师-广州医科大学附属第一医院.png,224692,1553fbe539cf8ba23525a28e75fa437ede7cc7ef623fc447f63cac487f116e98,89504E470D0A1A0A0000000D,356,448,Upload原图,
陈桂,https://www.gyfyyy.cn/cn/ks/qtzk/ebhk/doctor_842.html,实采,,https://www.gyfyyy.cn/Upload/202410/638659701252141456.jpg,01_试点医院/广州医科大学附属第一医院/照片/陈桂-耳鼻咽喉头颈外科-主治医师-广州医科大学附属第一医院.jpg,501634,29db3d9e2115cc9c1ef0a5b6bc7c083a6125371a7030b521e77ce2c277e60bc9,FFD8FFE000104A4649460001,2169,2756,Upload原图,
吴军,https://www.gyfyyy.cn/cn/ks/qtzk/ebhk/doctor_843.html,实采,,https://www.gyfyyy.cn/Upload/202410/638659701560013968.png,01_试点医院/广州医科大学附属第一医院/照片/吴军-耳鼻咽喉头颈外科-副主任医师-广州医科大学附属第一医院.png,338871,6631f13a9f2045be8ee22eb383098d798524a56bc5ffba19982951d52486d0cb,89504E470D0A1A0A0000000D,578,695,Upload原图,
晏平,https://www.gyfyyy.cn/cn/ks/qtzk/qkyxk/doctor_844.html,实采,,https://www.gyfyyy.cn/Upload/202410/638659702203998911.jpg,01_试点医院/广州医科大学附属第一医院/照片/晏平-全科医学科-主任医师-广州医科大学附属第一医院.jpg,57754,85a540ba1cfeba3d0bce863e39e647c1098f8cfe41b78de01563cb0d43489ff6,FFD8FFE000104A4649460001,682,895,Upload原图,
李友财,https://www.gyfyyy.cn/cn/ks/yj/hyxk/doctor_846.html,实采,,https://www.gyfyyy.cn/Upload/202410/638659706674504827.jpg,01_试点医院/广州医科大学附属第一医院/照片/李友财-核医学科-主治医师-广州医科大学附属第一医院.jpg,45397,e636a7fc7be7a039e7053e9a331543261030dac02a94bf11f27e903d3c7a8193,FFD8FFE000104A4649460001,623,811,Upload原图,
